,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
200201,    340.27,   3943.37,   2918.22,   9833.73,  22745.08,    409.15,    737.27,   2303.22,   3383.25,    793.08,   1321.78,   1077.86,   4488.62,   2088.99,    333.52,    304.20,   1083.48,    667.32,    978.82,    190.36,   1187.67,    853.59,   1760.31,   6787.02,   2224.86,   3253.71,    828.46,    806.52,   1095.91,   3544.69,   3224.98,   5796.05,    572.10,   1243.86,   3051.32,   2004.12,   2092.15,    801.25,   2746.59,    836.90,   1785.82,    751.53,   3477.31,    942.16,   1936.62,   3837.27,    237.15,   2743.31,   9194.53
200202,    337.35,   4062.90,   2671.29,   9463.89,  24666.79,    443.20,    803.64,   2315.45,   3511.79,    849.38,   1335.03,   1066.94,   4372.93,   2086.96,    334.80,    332.27,   1089.59,    685.86,   1005.75,    179.31,   1220.52,    881.46,   1876.74,   7084.30,   2469.11,   3666.81,    950.58,    785.46,    994.62,   3440.63,   3090.66,   5540.29,    586.73,   1082.59,   3248.07,   1918.32,   2190.81,    761.99,   2729.89,    916.05,   1960.59,    783.65,   3554.47,   1011.97,   1931.53,   3833.97,    244.95,   2697.79,   8489.71
200203,    355.05,   4124.25,   2887.56,  10861.64,  25909.61,    435.96,    864.35,   2487.07,   3598.80,    840.21,   1283.57,   1015.97,   4386.80,   2176.78,    368.33,    354.21,   1134.21,    727.09,   1018.23,    190.06,   1266.30,    872.75,   2011.24,   7736.05,   2497.34,   3891.91,   1053.47,    794.95,    980.89,   3626.38,   3068.80,   5555.08,    606.88,   1045.86,   2581.94,   1748.33,   1835.01,    750.20,   2798.76,    981.91,   2015.64,    771.20,   3570.60,   1019.59,   1918.24,   3948.49,    249.47,   2611.50,   8645.31
200204,    373.89,   4207.62,   3058.28,  11730.80,  26027.78,    483.54,    928.85,   2605.33,   3822.50,    880.55,   1471.04,   1076.09,   4359.13,   2284.07,    404.67,    361.18,   1168.38,    745.85,   1112.44,    214.49,   1389.34,    918.39,   2291.00,   7966.03,   2593.79,   4024.10,   1203.12,    837.21,   1124.28,   3932.79,   3397.40,   5690.57,    628.81,   1152.32,   2844.71,   1827.76,   2036.89,    808.61,   2879.64,   1182.16,   2120.40,    813.18,   3637.40,   1073.90,   2089.19,   4061.74,    255.43,   2892.54,   8718.25
200205,    397.05,   4281.21,   3277.17,  12320.47,  26884.47,    494.47,    997.36,   2540.98,   3818.22,    907.91,   1595.13,   1050.02,   3938.85,   2167.37,    416.36,    415.51,   1207.21,    793.97,   1034.04,    235.09,   1356.97,    906.65,   2325.60,   7603.05,   2679.85,   4371.26,   1255.98,    826.39,   1042.75,   3784.26,   3372.50,   5096.16,    619.02,   1015.36,   2519.30,   1563.05,   1884.17,    720.79,   2951.25,   1189.92,   2021.23,    824.63,   3557.05,   1152.04,   2081.03,   4154.43,    258.07,   2573.05,   7647.49
200206,    410.31,   4357.36,   3650.93,  12247.71,  28101.06,    480.78,    954.26,   2535.73,   3866.10,    904.30,   1631.79,   1068.86,   3832.02,   2198.46,    430.84,    418.63,   1187.37,    753.30,   1067.08,    216.53,   1298.31,    923.41,   2337.33,   7593.49,   2738.55,   4313.71,   1428.41,    861.49,   1094.42,   3744.51,   3148.38,   5447.83,    614.50,   1023.59,   2523.08,   1502.10,   1826.84,    685.54,   2962.67,   1146.65,   2014.90,    800.55,   3544.24,   1172.55,   2095.43,   4060.97,    236.84,   2533.82,   7539.41
200207,    629.11,   4470.39,   3581.13,  12937.83,  21095.13,    476.27,   2026.32,   2350.44,   3606.92,    839.95,   1446.56,    987.83,   3347.71,   2341.53,    445.66,    426.34,   1083.69,    770.88,   1043.31,    228.73,   1230.97,    783.33,   2103.91,   6286.58,   2910.79,   5605.81,   1368.42,    879.41,   1075.04,   4129.11,   3040.95,   4773.35,    687.63,    865.64,   2147.57,   1316.98,   1433.99,    557.23,   3131.04,   1104.74,   1979.27,    800.04,   3294.83,   1176.20,   2037.63,   4289.22,    241.67,   2258.45,   6947.36
200208,    577.68,   4074.82,   3028.36,  11995.68,  21952.72,    424.94,   1705.24,   2224.07,   3556.99,    756.88,   1346.53,    932.15,   3317.84,   2123.06,    375.50,    330.34,    993.43,    632.57,    842.90,    189.85,   1060.56,    723.77,   1827.65,   5962.62,   2249.06,   5183.12,   1237.55,    856.42,    749.33,   3642.49,   2664.00,   4262.28,    668.10,    793.90,   2015.27,   1209.81,   1338.42,    471.32,   3022.02,    961.21,   1916.15,    729.34,   2900.10,   1076.28,   1892.35,   4037.44,    221.02,   2088.94,   7442.62
200209,    543.64,   4051.66,   3358.37,  12268.74,  23910.96,    452.91,   1800.17,   2298.72,   3615.35,    748.59,   1295.24,    947.97,   3355.95,   2156.14,    402.95,    340.54,    981.89,    637.10,    811.45,    196.13,   1051.49,    725.75,   1787.81,   5618.21,   2189.14,   5169.00,   1491.42,    845.72,    820.74,   3559.14,   2737.84,   4341.42,    699.69,    813.16,   2050.12,   1254.57,   1266.77,    439.03,   2977.63,   1017.34,   1874.73,    762.52,   2956.09,   1036.08,   1959.49,   4004.15,    228.40,   2245.54,   7090.75
200210,    529.92,   3843.46,   3157.56,  11556.55,  18511.93,    422.14,   1735.61,   2273.65,   3629.70,    705.64,   1323.95,    941.66,   3140.54,   1909.42,    360.66,    314.64,    891.08,    600.04,    660.82,    170.29,    954.52,    659.48,   1545.53,   4949.65,   2252.98,   5269.96,   1431.16,    757.75,    752.76,   3340.04,   2432.18,   3964.81,    679.04,    739.77,   1674.54,   1065.41,   1054.43,    408.83,   2707.09,    972.46,   1815.27,    727.65,   2683.89,    907.85,   1750.30,   3624.25,    224.33,   1928.72,   5896.25
200211,    510.21,   4146.61,   3558.77,  11509.88,  19419.41,    428.77,   1952.31,   2419.87,   3725.69,    768.93,   1146.57,    970.79,   3399.78,   2069.58,    366.37,    326.85,    928.18,    614.67,    704.75,    153.90,   1062.87,    706.19,   1396.59,   4967.42,   2197.24,   4704.95,   1289.37,    703.67,    784.03,   3472.24,   2407.21,   4803.60,    684.34,    799.71,   1968.31,   1341.05,   1219.86,    450.12,   2820.28,    979.09,   1859.29,    766.99,   2878.32,    905.49,   1893.11,   3848.31,    225.48,   2123.38,   6170.48
200212,    556.51,   4174.48,   3457.26,  11112.58,  18139.61,    477.25,   2119.39,   2382.87,   3649.59,    805.39,   1026.05,   1025.48,   3614.60,   2254.76,    382.67,    362.31,    977.68,    634.02,    830.98,    177.06,   1198.45,    785.83,   1577.98,   5330.92,   2279.80,   4276.58,   1209.65,    790.09,    861.03,   3586.72,   2432.79,   5638.33,    671.80,    888.26,   2395.10,   1532.60,   1507.79,    529.13,   3019.91,   1073.82,   1937.36,    741.33,   2983.36,    953.51,   1943.09,   3938.82,    230.81,   2427.95,   6638.00
200301,    546.85,   4209.88,   3312.11,  10754.99,  19455.91,    445.91,   1782.26,   2351.72,   3646.01,    777.90,   1015.94,   1025.16,   3455.21,   2151.26,    383.17,    345.37,    985.81,    626.61,    770.50,    170.37,   1091.16,    776.87,   1460.88,   5180.03,   2218.91,   4703.39,   1502.59,    798.98,    964.71,   3608.93,   2500.49,   5205.96,    694.63,    859.39,   2124.11,   1400.28,   1208.69,    468.89,   2913.47,   1041.37,   1912.56,    721.55,   2763.80,    912.84,   1896.94,   3807.32,    233.86,   2165.68,   6153.63
200302,    535.47,   3936.00,   3309.31,  10126.33,  18240.86,    464.49,   1668.61,   2437.47,   3604.33,    747.65,   1035.15,   1017.95,   3473.89,   2049.95,    357.22,    332.12,    922.27,    668.80,    741.35,    171.17,   1037.02,    737.20,   1419.76,   5133.06,   1868.07,   4159.50,   1469.14,    797.04,    827.33,   3525.26,   2413.96,   5002.23,    694.54,    821.57,   2154.25,   1401.63,   1211.22,    449.19,   2892.17,   1021.63,   1831.38,    704.16,   2633.00,    859.03,   1883.55,   3713.55,    226.28,   2089.84,   6008.40
200303,    434.56,   3735.58,   3042.49,  10028.99,  18467.86,    499.03,   1647.96,   2321.42,   3500.41,    729.14,   1003.27,   1074.17,   3423.82,   1974.45,    353.59,    318.77,    926.32,    670.25,    769.45,    176.31,   1065.53,    752.71,   1323.24,   4675.96,   1684.21,   3726.61,   1345.40,    740.53,    943.80,   3598.68,   2305.91,   4760.27,    689.01,    785.76,   2334.99,   1434.99,   1284.30,    442.07,   2840.23,    981.98,   1763.78,    687.63,   2628.78,    818.95,   1848.61,   3540.46,    222.71,   2052.24,   6267.73
200304,    454.60,   3786.68,   2654.74,  10092.95,  14520.73,    530.64,   1639.95,   2268.64,   3786.95,    774.48,   1025.18,   1077.74,   3399.53,   2035.05,    357.16,    336.12,    934.19,    686.52,    743.73,    180.24,   1049.82,    725.29,   1297.25,   4422.59,   1587.73,   3894.30,   1234.86,    729.52,    910.11,   3667.19,   2390.32,   4810.98,    735.87,    783.27,   2302.03,   1458.38,   1268.86,    439.46,   2853.56,   1005.68,   1838.95,    694.67,   2770.22,    860.89,   1827.96,   3628.55,    224.54,   2101.73,   6747.23
200305,    447.20,   3962.68,   2856.03,  10315.31,  14914.82,    583.81,   1951.51,   2453.44,   3906.40,    829.95,    944.88,   1141.39,   3566.60,   2237.26,    387.53,    375.95,    993.63,    794.99,    818.38,    195.71,   1140.41,    802.69,   1539.79,   4803.27,   1765.59,   4078.03,   1285.99,    939.42,    930.79,   3643.44,   2562.91,   5420.39,    794.80,    861.12,   2608.34,   1598.68,   1407.69,    493.76,   2982.10,   1024.28,   2031.07,    738.42,   3062.73,    973.18,   2043.63,   4018.70,    248.44,   2364.23,   8101.50
200306,    500.42,   4192.83,   2807.61,  11355.69,  19757.64,    597.59,   2095.36,   2662.23,   4011.88,    864.89,   1035.79,   1218.74,   3721.31,   2247.97,    383.80,    391.67,   1081.50,    927.08,    941.69,    202.77,   1208.77,    854.72,   1590.23,   5352.34,   1901.81,   3795.87,   1419.18,   1053.69,   1163.72,   3970.68,   2808.17,   5754.28,    832.54,    947.77,   2972.78,   1730.82,   1617.94,    565.88,   3054.40,   1040.16,   2078.60,    798.24,   3163.47,   1060.33,   2162.89,   4187.11,    270.15,   2568.93,   8052.34
200307,    467.64,   4220.61,   2361.35,  10522.87,  20518.09,    584.40,   2359.54,   2684.05,   3883.55,    870.13,    980.18,   1296.02,   3882.79,   2154.76,    387.58,    436.49,   1119.15,    981.22,   1102.87,    207.68,   1245.82,    884.07,   1497.06,   5750.08,   2060.69,   3019.22,   2948.41,   1204.90,   1177.30,   3915.29,   3025.85,   6111.19,    880.76,    954.58,   3203.45,   1751.69,   1625.89,    592.12,   3072.26,   1112.20,   2272.61,    797.29,   3194.77,   1080.18,   2040.93,   4120.19,    320.11,   2552.62,   7746.21
200308,    474.12,   4201.85,   2390.10,  10331.49,  18200.23,    622.58,   2317.08,   2643.75,   3907.36,    901.01,   1084.30,   1366.31,   3893.02,   2323.77,    371.00,    495.29,   1128.14,    955.12,   1178.68,    249.63,   1364.12,    950.89,   1584.42,   5932.68,   2269.61,   3310.91,   3302.13,   1321.48,   1029.55,   3837.72,   2857.94,   6038.23,    946.62,    996.91,   3494.51,   1827.88,   1804.11,    640.76,   3229.92,   1202.44,   2244.88,    789.99,   3358.32,   1112.18,   2127.26,   4347.13,    325.75,   2727.89,   7727.23
200309,    507.50,   4208.72,   2576.76,  10108.00,  18659.98,    648.23,   2432.22,   2664.11,   3947.26,    965.69,   1129.14,   1357.20,   3764.19,   2355.03,    378.77,    564.06,   1180.19,   1021.97,   1230.51,    259.71,   1479.39,   1011.17,   1711.35,   6369.21,   2466.94,   3232.38,   3612.52,   1411.91,   1103.27,   4059.27,   2924.56,   6142.49,    972.84,   1047.70,   3559.22,   1912.41,   2093.00,    687.64,   3409.37,   1235.71,   2295.08,    814.46,   3653.67,   1124.45,   2118.84,   4252.50,    339.19,   2763.87,   8233.71
200310,    511.67,   4281.68,   2482.95,   9917.55,  19858.49,    644.54,   2442.88,   2735.49,   4098.10,    956.33,   1115.75,   1365.01,   3776.01,   2206.47,    356.48,    547.18,   1154.89,   1061.08,   1189.01,    251.42,   1380.83,    962.64,   1624.31,   5954.43,   2265.64,   2929.07,   3546.03,   1479.91,   1076.28,   3991.29,   3031.68,   5791.27,    972.09,   1027.55,   3637.73,   1970.84,   2006.66,    661.70,   3330.97,   1214.13,   2300.53,    818.02,   3482.51,   1158.00,   2147.69,   4222.91,    340.64,   2805.60,   8252.66
200311,    565.58,   4414.31,   2633.52,  10483.15,  21078.23,    715.35,   2514.42,   2947.34,   4264.86,   1067.15,   1178.50,   1412.24,   3768.65,   2351.67,    378.50,    565.32,   1243.49,   1291.45,   1417.53,    273.49,   1561.48,   1058.03,   1767.76,   6668.02,   2401.91,   2975.88,   3964.12,   1726.93,   1180.07,   4046.32,   3071.67,   6199.31,   1025.27,   1076.31,   4069.29,   2057.75,   2353.10,    726.62,   3601.55,   1267.07,   2531.85,    861.86,   3853.47,   1267.79,   2320.87,   4434.78,    363.90,   3124.04,   8141.76
200312,    599.90,   4539.62,   2718.44,  10683.24,  23522.01,    744.00,   2646.75,   2996.65,   4226.67,   1103.49,   1281.63,   1461.34,   3789.17,   2479.33,    378.71,    560.53,   1297.46,   1370.75,   1464.70,    286.16,   1629.53,   1132.46,   1828.69,   6643.09,   2342.55,   2953.14,   4427.99,   1906.14,   1196.61,   4080.91,   3086.32,   6268.86,   1104.70,   1134.16,   4185.60,   2081.52,   2449.23,    758.74,   3708.11,   1255.21,   2526.41,    910.67,   3894.32,   1309.34,   2350.40,   4463.39,    380.30,   3168.94,   8342.88
200401,    630.79,   4728.37,   2872.72,  11389.85,  24542.46,    754.78,   2829.09,   3077.83,   4395.78,   1111.86,   1296.63,   1541.39,   4026.01,   2709.28,    393.48,    567.12,   1399.86,   1367.19,   1622.96,    306.04,   1691.03,   1193.77,   2109.00,   7353.99,   2626.61,   3299.76,   4492.02,   2062.84,   1512.23,   4694.96,   3257.24,   6723.23,   1070.29,   1217.60,   4324.51,   2196.76,   2421.89,    773.71,   4031.69,   1384.21,   2563.81,    945.62,   3797.80,   1304.29,   2451.69,   4754.88,    392.37,   3330.08,   8972.72
200402,    610.39,   4768.03,   3032.60,  11059.34,  25045.18,    753.79,   2836.79,   3110.33,   4559.39,   1096.95,   1354.45,   1659.43,   4124.25,   2656.26,    411.46,    616.33,   1390.34,   1299.16,   1620.09,    315.82,   1677.12,   1188.42,   2034.30,   7543.23,   2659.96,   3152.39,   3879.54,   1946.88,   1400.56,   4788.19,   3310.86,   6796.20,   1174.18,   1250.81,   4536.41,   2317.68,   2527.26,    857.32,   3883.90,   1365.71,   2459.17,    973.33,   3805.73,   1309.92,   2515.45,   4993.99,    414.63,   3472.04,   9588.39
200403,    622.81,   5056.81,   3207.76,  11333.64,  26002.39,    779.47,   2857.44,   3137.53,   4813.51,   1158.74,   1314.19,   1654.86,   4192.04,   2718.83,    433.53,    680.64,   1452.09,   1436.77,   1721.61,    348.72,   1682.55,   1190.73,   1997.93,   7450.01,   2659.15,   3038.34,   4065.97,   2261.16,   1496.65,   4990.23,   3364.29,   6799.86,   1140.23,   1256.48,   4360.97,   2265.83,   2517.95,    835.71,   4084.86,   1615.78,   2456.63,    994.78,   4060.74,   1420.12,   2576.88,   5191.35,    428.22,   3571.64,   9336.98
200404,    648.03,   5160.14,   3326.49,  11269.99,  24641.24,    750.79,   2922.52,   3128.56,   4887.62,   1195.14,   1310.85,   1673.85,   3973.52,   2665.86,    413.50,    719.74,   1514.45,   1509.50,   1676.92,    354.32,   1699.60,   1184.09,   1958.87,   7077.18,   2571.15,   3017.25,   4319.61,   2232.21,   1599.45,   4975.52,   3395.10,   6629.81,   1203.24,   1282.13,   4377.93,   2215.59,   2401.30,    830.04,   4106.01,   1621.91,   2441.38,   1040.45,   4085.62,   1448.23,   2522.98,   5010.97,    430.26,   3493.90,   8868.32
200405,    644.06,   5311.45,   3481.37,  11312.26,  25111.56,    706.86,   2870.22,   3128.27,   5073.88,   1169.67,   1327.55,   1731.12,   4143.84,   2648.14,    416.95,    694.61,   1546.22,   1339.81,   1529.57,    352.09,   1665.80,   1162.90,   2025.06,   7208.55,   2716.69,   3135.33,   3423.48,   1892.06,   1646.23,   5156.47,   3267.72,   6632.13,   1233.21,   1291.09,   4023.58,   2191.26,   2220.38,    775.18,   4167.49,   1586.08,   2446.35,   1049.74,   4020.81,   1430.00,   2409.63,   4968.48,    435.66,   3216.66,   8705.57
200406,    704.96,   5173.37,   3555.29,  11554.44,  21944.78,    726.96,   2845.46,   3134.06,   5144.59,   1188.86,   1314.12,   1750.45,   4133.60,   2656.13,    419.90,    660.76,   1585.63,   1349.23,   1614.95,    355.76,   1710.24,   1171.29,   1959.57,   7232.15,   2761.90,   3242.27,   3685.66,   1957.66,   1751.94,   5171.22,   3296.06,   6493.07,   1248.20,   1348.23,   4225.02,   2280.50,   2413.02,    814.30,   4247.03,   1651.03,   2495.15,   1054.73,   4045.02,   1387.39,   2490.77,   5008.25,    433.34,   3230.25,   9008.48
200407,    741.44,   5213.89,   3244.89,  11319.14,  22904.70,    725.46,   2802.65,   3031.84,   5121.59,   1261.31,   1298.93,   1769.90,   3741.11,   2722.56,    548.85,    701.32,   1626.44,   1607.58,   1584.38,    400.02,   1826.77,   1143.86,   2119.50,   8276.03,   2544.36,   3103.08,   2893.83,   1957.04,   2105.27,   5156.02,   3478.39,   6169.50,   1096.23,   1065.50,   4308.07,   2380.63,   2549.43,    874.05,   4428.20,   1617.13,   2493.48,   1080.77,   3877.71,   1372.94,   2316.08,   4713.63,    473.80,   3117.77,   9868.07
200408,    701.83,   5006.47,   2589.08,  10184.43,  22045.50,    706.99,   2673.62,   2899.36,   4836.44,   1196.67,   1217.48,   1646.62,   3556.63,   2666.63,    508.60,    687.96,   1541.75,   1579.04,   1580.88,    372.53,   1718.46,   1044.74,   2072.29,   8378.64,   2524.65,   3093.96,   2982.00,   1980.62,   2072.42,   5326.34,   3506.19,   6140.49,   1010.87,   1020.98,   4053.58,   2240.37,   2264.11,    740.14,   4183.05,   1576.76,   2379.30,    969.18,   3773.67,   1444.63,   2295.02,   4569.13,    478.59,   2942.89,   9978.84
200409,    714.36,   5156.71,   2591.56,  10364.23,  22749.68,    715.03,   2656.40,   2901.02,   5051.40,   1200.89,   1217.21,   1630.16,   3632.75,   2738.89,    538.97,    694.75,   1608.69,   1637.23,   1573.04,    386.34,   1681.84,   1042.53,   1994.59,   8373.66,   2479.13,   3092.98,   3244.33,   2075.17,   1964.41,   5268.55,   3619.48,   6212.93,    969.58,    992.25,   3825.71,   2182.66,   2126.40,    695.43,   4173.94,   1577.33,   2409.14,    951.22,   3740.32,   1406.50,   2390.10,   4613.59,    516.29,   3066.63,   9860.57
200410,    735.82,   5122.93,   2481.53,   9505.64,  21851.05,    797.25,   2755.08,   2934.85,   4992.38,   1233.46,   1232.00,   1730.28,   3517.78,   2866.16,    529.98,    715.40,   1648.02,   1766.97,   1729.91,    396.36,   1794.73,   1067.16,   2035.39,   8355.05,   2609.44,   3235.68,   3427.94,   2254.33,   2132.63,   5734.30,   3662.05,   6059.68,    977.96,   1038.70,   3930.82,   2315.94,   2169.84,    721.69,   4151.76,   1623.17,   2485.52,    954.97,   3894.50,   1484.09,   2374.86,   4677.87,    528.06,   3112.17,  10060.76
200411,    753.85,   5299.19,   2648.99,   9614.02,  22471.89,    791.45,   2835.12,   3004.46,   4802.94,   1291.75,   1226.20,   1686.10,   3436.19,   2878.83,    566.34,    758.45,   1668.26,   1780.72,   1663.62,    411.37,   1788.43,   1101.17,   2010.13,   8112.95,   2620.23,   3190.71,   3547.89,   2052.78,   2123.05,   5769.39,   3808.07,   6336.59,    958.95,   1064.59,   4107.97,   2478.39,   2293.79,    766.77,   3987.48,   1680.67,   2686.93,    980.04,   4078.20,   1545.29,   2417.62,   4440.03,    573.02,   3292.93,  10212.22
200412,    754.49,   5478.18,   2673.96,  10068.52,  26382.13,    844.28,   3074.08,   3065.77,   4995.63,   1367.29,   1328.53,   1712.38,   3440.82,   3142.27,    630.14,    878.23,   1773.22,   1953.16,   1908.56,    449.26,   1924.39,   1184.12,   2202.79,   8619.12,   2814.93,   3568.56,   3565.40,   2217.33,   2658.60,   6112.72,   4015.11,   6425.79,   1086.38,   1121.12,   4405.55,   2569.08,   2406.92,    802.80,   4186.17,   1851.92,   2869.61,   1068.98,   4171.13,   1661.70,   2500.19,   4719.66,    602.64,   3478.65,  10617.31
200501,    786.49,   5759.44,   2650.40,  10505.07,  28022.54,    877.30,   3325.11,   3100.81,   5291.89,   1444.89,   1384.75,   1816.26,   3645.07,   3270.00,    675.57,    914.26,   1853.26,   2161.75,   1913.82,    521.96,   1985.41,   1232.42,   2345.57,   8716.79,   2737.09,   3323.50,   3331.55,   2248.80,   2576.52,   5983.07,   4101.34,   6691.65,   1118.51,   1164.83,   4630.16,   2645.85,   2465.84,    830.60,   4328.52,   1929.16,   3007.46,   1138.86,   4289.68,   1766.69,   2627.36,   5032.71,    683.04,   3708.10,  10997.83
200502,    764.33,   5742.72,   2729.51,  11167.55,  29244.85,    858.23,   3161.34,   2995.10,   5209.04,   1406.62,   1406.19,   1814.07,   3438.56,   3220.78,    621.88,    883.66,   1932.42,   2272.77,   1905.83,    557.09,   1887.03,   1220.03,   2193.60,   8636.81,   2661.64,   3352.38,   3124.89,   2263.18,   2693.68,   6160.76,   4167.00,   6457.37,   1105.51,   1134.28,   4410.96,   2476.01,   2316.36,    801.84,   4289.96,   1859.14,   2771.20,   1107.05,   4264.19,   1773.86,   2573.71,   5015.74,    703.85,   3687.34,  10855.83
200503,    782.73,   5766.71,   2720.57,  11315.35,  30158.56,    855.91,   3122.20,   2980.38,   5202.64,   1433.29,   1469.42,   1844.62,   3517.22,   3479.46,    635.62,    884.80,   1935.59,   2477.57,   2133.04,    589.50,   2033.15,   1259.99,   2218.24,   9002.80,   3044.63,   3407.61,   3369.52,   2565.80,   3070.23,   7369.46,   4245.85,   6203.39,   1080.10,   1144.66,   4375.35,   2429.98,   2379.29,    825.39,   4345.41,   2037.20,   2840.32,   1140.55,   4291.95,   1793.97,   2531.21,   5182.24,    758.74,   3738.21,  10698.39
200504,    788.33,   5678.07,   2706.53,  11152.06,  29916.71,    829.83,   3148.64,   2936.80,   5169.64,   1437.69,   1571.99,   1753.32,   3523.46,   3399.95,    637.47,    827.39,   1908.43,   2357.04,   1932.82,    559.44,   1992.29,   1232.59,   2067.10,   9215.18,   3101.37,   3495.44,   3142.79,   2408.88,   2960.80,   7167.60,   4259.08,   6244.81,   1094.91,   1147.12,   4329.02,   2384.83,   2321.04,    764.11,   4320.34,   1981.66,   2787.61,   1125.10,   4305.76,   1849.59,   2453.67,   4936.94,    741.37,   3684.08,  10853.99
200505,    778.00,   5662.06,   2741.89,  11396.73,  29514.48,    733.82,   3094.48,   2842.55,   5006.95,   1331.93,   1584.28,   1828.25,   3680.08,   3191.38,    603.82,    857.75,   1911.81,   2271.03,   1743.85,    552.58,   1882.95,   1130.80,   1902.05,   9173.22,   2991.13,   3459.86,   2816.47,   2180.73,   2779.08,   6782.62,   4339.49,   6152.56,   1062.14,   1112.89,   4124.76,   2290.07,   2266.61,    728.54,   3962.99,   1880.44,   2645.30,   1111.59,   4057.69,   1738.98,   2475.06,   4845.43,    731.50,   3554.36,  10845.63
200506,    811.42,   5754.01,   2845.46,  12551.33,  30453.66,    758.12,   3157.09,   2851.84,   5084.68,   1420.15,   1613.66,   1845.81,   3742.18,   3189.31,    658.61,    913.17,   1979.14,   2495.06,   1743.45,    593.06,   1981.81,   1205.83,   2050.40,   9637.60,   3105.69,   3690.03,   2789.41,   2249.45,   3063.82,   6937.48,   4398.17,   6293.46,   1117.02,   1139.68,   4737.29,   2444.23,   2498.16,    793.08,   3972.12,   1869.82,   2770.72,   1166.90,   4320.97,   1879.85,   2548.81,   5130.62,    803.66,   3598.04,  10968.57
200507,    810.41,   3755.84,   2846.55,  18787.74,  30675.37,    868.59,   4093.84,   2657.16,   4727.34,   1466.24,   1494.30,   1701.28,   3529.63,   3142.37,    658.52,   3855.06,   1914.25,   2629.43,   1617.83,    589.60,   1949.67,   1144.63,   1979.90,   9055.83,   2888.07,   3374.97,   2980.28,   2342.27,   2367.11,   6893.89,   4535.50,   5699.67,   1176.09,   1179.09,   4572.25,   2493.11,   2427.53,    778.40,   3064.01,   1789.84,   2647.04,   1172.64,   4201.25,   1987.22,   2547.87,   5343.63,   1764.83,   3886.18,  10258.98
200508,    847.05,   3855.83,   2967.74,  19098.93,  31774.88,    924.30,   4399.54,   2797.25,   4869.66,   1535.95,   1430.49,   1819.77,   3696.02,   3286.49,    675.27,   3966.14,   2063.40,   2918.57,   1830.44,    586.86,   2174.14,   1234.06,   2165.81,   9214.74,   3076.84,   3301.23,   2874.00,   2579.87,   2863.15,   7208.46,   4661.92,   5650.08,   1195.60,   1236.74,   4797.61,   2632.75,   2660.57,    850.66,   3218.63,   2056.50,   2899.79,   1249.12,   4422.78,   2076.21,   2556.09,   5549.50,   1893.69,   4060.32,  10231.75
200509,    810.37,   3794.15,   2902.65,  19172.82,  33216.30,    949.70,   4335.98,   2830.73,   4816.05,   1496.32,   1445.55,   1847.78,   3679.21,   3078.68,    680.39,   3878.70,   2040.54,   2817.33,   1812.12,    572.89,   2192.71,   1236.39,   2066.85,   9174.05,   3072.84,   3289.92,   3011.24,   2606.26,   3110.26,   7592.38,   4698.05,   5584.48,   1185.19,   1236.13,   4759.85,   2673.87,   2636.70,    866.62,   3091.49,   2086.56,   2848.26,   1239.29,   4143.72,   2082.23,   2512.01,   5493.13,   1819.55,   4006.51,   9978.87
200510,    822.32,   3970.31,   2656.95,  20788.37,  34408.29,    984.59,   4411.46,   2719.79,   4875.31,   1472.97,   1428.50,   1780.91,   3670.02,   3053.65,    695.07,   3681.96,   1258.43,   2842.39,   1865.39,    545.59,   2196.68,   1267.01,   1968.06,   9262.92,   3213.58,   3214.82,   3571.21,   2874.92,   3403.42,   8175.93,   4893.81,   5535.89,   1106.76,   1251.26,   4858.42,   2713.82,   2688.47,    861.72,   3184.29,   1971.67,   2963.98,   1238.56,   4096.19,   2072.88,   2470.17,   5719.51,   1795.17,   4278.58,  10006.04
200511,    785.67,   3818.00,   2630.78,  20908.04,  34993.68,    914.40,   4248.41,   2542.86,   4696.58,   1464.05,   1389.23,   1757.56,   3566.66,   3123.67,    697.09,   3533.42,   1185.64,   2536.63,   1783.88,    506.09,   2098.40,   1219.86,   1832.85,   8818.48,   3114.51,   3163.80,   3199.28,   2783.77,   3067.72,   7353.52,   4592.34,   5369.65,   1128.83,   1255.64,   4825.32,   2807.06,   2522.43,    830.82,   3215.54,   1957.48,   3084.47,   1216.68,   4222.71,   2079.62,   2536.02,   5830.87,   1637.99,   4414.98,  10055.59
200512,    755.53,   3862.46,   2749.04,  21139.47,  34077.77,    960.97,   4461.78,   2601.27,   4837.28,   1578.17,   1464.08,   1810.02,   3612.68,   3220.70,    722.25,   3712.74,   1218.62,   2782.92,   1998.30,    558.77,   2279.06,   1296.08,   1805.81,   9280.49,   3093.24,   3184.24,   3451.34,   2943.31,   3085.08,   7525.20,   4564.01,   5537.36,   1168.43,   1315.41,   4948.82,   2979.91,   2796.74,    908.03,   3230.51,   2097.88,   3309.30,   1291.96,   4414.22,   2207.44,   2649.82,   6079.64,   1758.87,   4690.59,  11031.98
