,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
199608,   4.28,   0.53,  15.66,   1.56,   4.91,   6.07,   2.76,   2.83,   2.91,   5.64,   2.25,   4.59,   7.64,   2.53,   2.85,   5.66,   4.93,   4.74,   6.19,   4.35,   3.32,   4.10,   3.71,  -1.61,  -0.16,   5.82,  -3.09,  -0.06,   3.27,   4.70,   4.11,   6.03,   7.04,   5.21,   6.52,   4.04,   5.22,   2.46,   6.15,   4.31,   3.32,   3.55,   4.62,   5.35,   5.33,   5.23,   2.96,   3.97,   5.04
199609,   0.41,   1.62,  -0.40,   2.53,   0.90,   1.28,  -0.33,   2.01,   2.86,   1.40,   2.39,   4.34,   4.50,   1.02,   3.44,   3.74,   3.28,   0.30,   4.22,  -2.86,   4.11,  -0.20,   1.10,   4.81,  -0.84,   3.67,  -2.44,  -0.45,   1.80,   5.01,   1.21,   2.10,   2.06,   1.97,   7.94,   5.05,   5.32,   0.31,   4.52,   4.03,  -0.14,   1.76,   1.56,  -0.46,   4.03,   3.69,  -1.11,   3.40,   8.13
199610,   7.12,   1.35,  -0.15,  -9.84,  -1.23,  -6.09,  -7.28,  -2.58,  -1.27,  -4.10,  -7.68,  -7.51,  -6.78,  -0.45,  -0.31,  -2.52,  -1.41,  -5.36,  -3.43,   0.46,  -2.62,   0.25,   0.54,   1.83,   5.32,  -6.85,  -3.48,  -2.20,   1.53,   8.07,   2.01,  -7.81,  -4.35,  -5.37,  -3.92,  -5.93,  -6.11,  -2.25,   0.17,   0.03,  -1.77,  -2.58,  -4.91,  -6.40,   3.84,  -1.24,  -3.70,   2.44,  -4.10
199611,  -3.37,   0.78,   1.50,   4.01,   3.78,   4.24,   0.25,   2.94,  -1.44,   0.50,   0.58,  -0.28,   1.90,   1.34,   2.93,   0.76,   0.53,   2.59,   3.91,   3.09,   6.06,   4.52,   2.55,  10.55,   3.45,   5.64,  -5.61,   1.30,  -0.73,   6.68,   2.74,  -2.21,  -2.59,  -1.66,   1.83,  -1.10,   5.63,   8.07,   6.07,   4.25,   2.46,   1.51,   2.86,  -0.32,   5.70,   2.68,  -2.46,   4.31,  -0.22
199612,   3.49,  -2.40,  -3.79,  -4.20,   5.69,  -9.94,  -6.16,  -2.26,   1.71,  -1.19,  -0.02,  -0.42,   2.63,   1.03,  -0.52,   2.68,   4.27,  -1.84,   1.08,  -1.01,   0.94,   0.69,  -0.70,   5.28,   0.92,   1.55,  -7.58, -10.11, -18.50,  -0.11,   0.91,  -5.02,  -1.92,  -0.54,  -5.74,  -0.51,  -2.39,  -1.26,  -0.86,   4.53,  -0.64,  -0.40,  -3.61,  -2.87,   0.53,   3.15,  -6.66,   1.97,  -2.98
199701,   6.08,   5.62,  10.08,   3.36,   8.26,   8.51,  10.67,   4.73,   6.11,   7.30,   7.90,   8.84,  10.67,   5.42,   6.52,   5.21,   4.80,   7.12,   6.03,   7.22,  11.51,   7.25,   2.84,   1.73,   3.22,   8.19,  -1.82,   3.23,   9.94,   7.97,   1.34,   6.27,  11.68,   6.42,   8.92,   6.16,  11.54,   9.34,   3.65,   5.14,   4.23,   4.84,   2.54,   4.13,   5.20,   3.52,  19.86,   4.49,  10.93
199702,   2.29,  -1.15,  28.83,   2.02,  11.89,  -1.43,  -2.90,  -0.52,  -3.81,   3.45,  -1.62,  -1.96,  -0.77,   1.01,  -4.66,   1.66,  -1.49,  -1.59,  -1.36,  -2.79,  -2.19,  -3.14,  -0.57,   1.43,  -1.55,   0.35,  21.10,   7.91,  -4.32,  -9.19,  -0.71,  -4.18,  -0.44,  -3.67,  -5.75,  -8.62,  -7.04,  -3.18,  -0.78,  -2.41,  -1.40,  -3.60,   1.73,  -1.95,   4.39,   1.97,   2.06,   3.91,   0.46
199703,  -7.46,  -2.26,   2.53,  -6.60,  -4.57, -10.18,  -3.59,  -1.66,  -4.74,  -3.43,  -6.69,  -8.89, -12.11,  -2.69,  -2.67,  -3.82,  -4.49,  -6.69,  -4.36,  -5.08,  -4.69,  -2.30,  -1.51,   3.40,  -5.30,  -2.39, -10.87,   1.60,  -5.02,   1.38,  -2.65,  -8.19,  -7.42,  -5.15, -12.82, -10.74,  -7.33,  -7.04,  -2.17,  -4.51,  -0.76,  -6.28,  -1.79,  -5.52,  -3.32,  -3.34,  -4.00,  -1.22,  -6.83
199704,  -3.45,  -2.56,  -3.51,  -2.29,   1.45,  -5.42,  -2.37,  -2.50,  -0.44,  -2.72,  -3.23,  -5.71,  -9.17,   0.59,  -3.24,  -2.22,  -0.34,  -3.17,  -0.46,   0.11,   0.14,  -4.25,  -1.05,  -0.28,  -3.88,  -2.13,  -0.19,   0.18,   7.23,  -3.58,  -0.81,  -2.09,  -1.50,  -0.92,  -3.66,  -6.14,  -1.01,  -2.54,  -0.61,   2.29,   1.37,  -1.59,  -3.40,  -4.29,  -0.21,  -0.69,  -3.18,   0.23,  -2.90
199705,   8.86,   7.77,   7.94,   6.77,   8.64,   5.15,   3.49,   6.63,   8.90,   5.38,  10.33,   8.63,  11.44,   8.28,   7.53,   5.73,   9.04,   8.16,   9.58,   9.50,  12.75,  11.36,   8.34,   8.44,  11.22,  11.58,   6.39,   4.07,  -3.28,   9.12,   3.83,  12.38,   8.16,   9.10,  13.86,  17.18,  14.64,  12.20,  10.22,  12.19,   6.89,   7.99,   7.80,   5.33,   5.28,   7.25,   5.91,   5.51,   3.20
199706,   3.79,   6.08,  -1.19,   3.41,   0.34,   1.14,   1.44,   6.39,   2.84,   2.90,   6.37,   2.38,   1.15,   2.21,   3.66,   1.00,   6.12,   5.53,   7.37,   6.34,   5.17,   6.52,   6.64,   6.04,   4.93,   8.00,  -4.44,   2.51,   3.70,   3.36,   3.04,   8.97,   2.22,   5.10,   0.16,   1.98,   2.44,   4.95,   1.44,   1.11,   4.22,   3.41,   5.39,   4.04,   6.86,   5.28,   6.15,   7.22,   4.28
199707,   3.15,   3.29,  10.84,   3.73,  -7.01,   0.10,   1.06,   1.60,   2.64,   2.95,   2.11,   1.57,   0.46,   5.26,   3.44,   5.65,   7.71,   7.33,   8.86,   4.06,   7.90,   6.74,   4.94,   2.21,  15.85,  12.78,   0.35,  -1.88,   8.81,   4.52,   2.67,   5.45,   3.45,   5.78,   8.76,   3.97,  11.40,   6.59,   8.57,   3.08,   7.14,   4.21,   2.76,   3.87,   7.40,   5.62,  19.25,   4.78,   5.27
199708,  13.38,   1.58,  -3.94,  -5.49,   0.41,   3.97,   1.05,   3.59,   0.48,  -0.33,   1.74,   2.62,   3.48,   1.69,   4.81,   1.56,   1.88,  -0.92,   6.19,   7.65,   3.84,   5.82,   1.60,   9.00,   3.24,   4.37,  -2.78,   0.18,  -4.85,   7.60,   0.34,   4.48,   0.19,   4.59,   8.18,   5.93,   8.16,   7.25,   3.28,   8.69,   1.28,   3.95,   1.83,   2.10,   1.19,  -0.34,   6.31,   2.25,   3.10
199709,   5.00,   7.62,   4.32,   3.61,  12.63,   6.36,   6.71,   8.58,   6.93,   8.83,   8.32,  11.02,  13.14,   4.56,   5.95,   8.09,   6.59,   8.67,   5.19,   4.89,   8.44,   7.16,   5.61,  21.04,  17.24,   6.56,   4.30,   1.85,  -2.55,  12.76,   4.55,   9.64,   6.98,   9.91,   9.14,  10.53,   6.98,   9.02,   5.97,   0.42,   8.42,   8.36,   8.05,   8.68,   9.00,   6.93,  13.16,   9.77,   7.49
199710,  -2.95,  -3.24,   3.77,  -4.95,   3.42,  -3.32,  -3.56,  -2.27,  -4.33,  -6.14,  -2.03,  -2.12,  -2.39,  -1.54,  -3.06,  -2.93,   0.93,   1.16,  -5.05,  -0.80,  -5.21,  -2.22,  -0.85,   6.72,  -0.77,  -0.88,  -2.09,  -0.66, -14.94,   0.87,   1.19,  -0.14,  -4.02,  -0.95,  -5.12,  -3.79,  -8.83,  -5.28,  -6.05,  -7.54,  -0.74,  -1.51,  -1.03,  -3.66,   1.68,  -2.80,   2.00,   1.80,  -3.33
199711,  -2.62,   0.37,   3.41,  -0.33, -11.81,  -5.46,  -4.21,   2.08,  -1.19,  -1.80,  -4.90,  -4.23,  -5.38,  -1.50,  -1.14,  -3.61,  -0.45,  -2.10,  -3.60,  -3.85,  -2.51,  -0.83,  -1.19,  -2.62,  -1.16,  -2.55, -16.62,  -4.67,  -6.20,  -9.39,   5.54,  -1.25,  -0.86,  -2.30,  -5.50,  -4.64,  -5.38,  -3.78,   0.12,   0.49,  -3.39,  -2.81,   0.39,  -1.48,   1.83,   0.03,  -4.37,   2.63,  -3.42
199712,  -3.21,  -2.91,  -8.36,  -6.79,  -1.83, -11.59,  -4.57,   2.56,  -6.56,  -5.17,  -6.53,  -4.80,  -8.42,  -3.29,  -2.30,  -5.61,  -1.86,  -2.85,  -2.69,  -1.14,  -6.45,  -7.22,  -1.20,  -2.17,  -3.19,  -3.23,  -3.73,  -3.87,   3.63,  -5.27,   8.57,  -1.23,   2.03,  -2.37, -12.64,  -6.46,  -8.24,  -6.02,  -2.27,  -4.17,  -1.95,  -4.76,  -5.64,  -8.70,   6.29,   2.48,  -0.52,   5.01,  -2.05
199801,  -7.06,  -0.51,  -2.92,   8.18,  -3.35,   2.08,   9.61,  -4.11,   3.96,  -0.39,  -0.21,   3.78,   2.33,   4.38,   5.01,  -0.09,   1.91,   3.24,   1.52,   0.19,  -0.24,   3.30,   3.56,   1.30,   0.08,   3.15,   0.86,  12.59, -10.25,  -6.40,  -4.04,   4.76,   3.76,   2.55,   5.35,   3.63,   4.07,  -2.46,  -1.45,  -3.18,   2.43,   0.72,   2.42,   0.82,  -1.90,   0.98,   3.34,  -1.38,   4.64
199802,  13.21,   6.14,  12.12,   8.97,  -3.03,   7.39,   4.78,   7.68,   6.85,  11.74,   4.56,   4.39,   5.27,   6.70,   4.75,   6.13,   7.18,   5.25,   7.85,   6.69,   8.06,   4.16,   6.41,  10.99,   1.71,  10.85,  -0.57,   2.29,   8.37,   2.63,   2.04,   9.31,   2.22,   6.49,   6.72,   9.74,   6.86,   7.55,   3.63,  10.17,   8.26,   4.60,   8.59,   5.49,   5.51,   6.02,   3.00,   4.25,  13.74
199803,   6.09,   5.89,  -2.02,   5.94,   3.06,   2.13,   5.81,   1.04,   4.15,   2.21,   1.57,   3.39,   4.91,   4.68,   4.64,   3.32,   5.88,   3.40,   6.24,   3.73,   3.35,   3.31,   2.68,   4.31,   3.10,   4.17,   3.62,   7.70,   5.40,   3.32,   4.87,   7.24,   6.14,   8.77,   2.97,   9.29,   0.78,   0.79,   3.57,   3.98,   4.53,   4.70,   7.64,   7.07,   4.76,   4.34,   5.41,   5.37,   5.76
199804,   1.23,  -0.63,   5.53,  -0.24, -13.74,  12.44,   3.98,   1.31,   4.00,   3.93,  -1.23,  -0.26,  -0.17,   0.21,   1.42,   4.48,   0.02,   7.74,   1.47,   2.34,   1.57,   4.52,   1.21,   3.62,   3.85,   0.11,  -5.42,  -1.59,   0.19,   1.38,  -1.64,   1.79,  -1.10,   2.79,   3.84,   8.62,   0.87,   3.11,   3.31,   4.05,   3.03,   2.92,   4.14,   3.96,   3.05,   1.60,   1.31,   4.20,   4.55
199805,   1.88,  -2.31,   2.40,   3.22,  -9.19,  -5.06,  -4.79,  -4.16,  -3.55,  -3.10,  -8.43,  -4.77,  -1.70,  -3.62,  -4.93,  -3.08,  -4.72,  -4.73,  -6.60,  -5.17,  -5.20,  -6.94,   1.51,   7.82,  -0.62,  -0.71, -22.16,   0.36,  -2.23,  -7.35,  -1.26,  -6.02,  -4.35,  -4.36,  -7.29,  -9.41,  -7.83,  -6.87,  -6.25,  -5.81,  -5.59,  -5.00,  -0.54,  -4.90,  -2.95,  -2.01,  -2.43,  -2.02,  -4.04
199806,   1.16,  -0.86,   6.02,  -1.08,  -9.62,  -8.23,  -5.66,  -0.47,  -2.88,  -2.35,  -7.00,  -5.64,  -6.59,  -4.70,  -1.13,  -5.86,  -2.48,   0.86,  -5.43,  -9.49,  -6.82,  -3.33,  -2.90,  -0.73,  -6.69,  -4.23,   0.66,  -8.89,  -1.29,  -6.70,   2.71,   1.99,   1.18,  -0.79,  -7.46,   2.38,  -5.22,  -6.90,  -5.13,  -5.88,  -2.15,  -3.02,   1.68,  -4.94,  -1.88,  -0.44,  -5.74,  -1.19,  -5.04
199807,  -5.74,  -5.79,  13.63,   1.06,  16.09,  -6.31,  -3.24,  -4.83,  -5.62,  -5.20,  -8.26,  -2.67,  -6.25,  -6.91,  -4.92, -10.22,  -7.40,  -5.80,  -9.45,  -7.44,  -7.99,  -6.91,  -8.01,  -5.49,  -5.63,  -7.72, -17.38,  -5.24,  -4.47, -14.62,  -4.48,   1.45,  -5.48,  -5.36,  -9.03,  -6.93,  -7.20, -10.66,  -5.27,  -8.54,  -7.38,  -5.42,  -3.92,  -6.60,  -2.08,  -4.64,  -6.39,  -2.98,  -7.22
199808, -15.32, -15.83, -10.97, -15.55, -24.76, -19.42, -23.15, -14.69, -19.57, -20.18, -24.17, -22.19, -26.65, -18.36, -15.75, -15.21, -17.90, -18.18, -21.12, -21.48, -19.78, -19.37, -17.22, -19.72, -21.66, -14.11, -28.42, -15.90,  -0.91, -23.40,  -1.26, -24.19, -18.21, -21.15, -23.12, -26.01, -23.75, -19.72, -14.73, -19.69, -19.39, -22.00, -22.05, -19.37, -18.19, -15.89, -18.77, -16.73, -19.62
199809,   2.34,   2.37,  -3.90,  -1.94,   3.82,   3.07,   2.20,  -2.72,   0.27,   0.28,   1.33,   4.12,  12.55,   0.63,  -1.91,  -4.61,   0.55,  -2.07,   3.13,   4.65,  -1.94,  -0.33,   0.78,   1.00,  11.81,   3.78,  47.15,   9.27,  -6.45,  13.48,   8.34,   4.85,   6.10,   5.46,   7.07,   8.60,   5.08,  -2.89,   2.87,  -3.42,   1.44,   1.25,   0.00,  -3.43,   2.07,   3.40,  -7.31,   5.23,   8.02
199810,   0.49,   6.21,  19.77,  11.15,  19.78,  -4.29,  -1.87,   2.32,   2.11,  -2.00,   3.92,   6.44,   4.32,   5.81,  10.37,  -2.92,   4.83,   3.02,   0.59,  -1.09,   6.84,   8.46,   6.15,   8.14,   5.37,   1.63, -16.70,   1.64,  10.85,   0.79,   0.75,   4.22,   4.29,   2.85,   5.99,   3.31,  11.91,   9.35,   1.25,  14.36,   5.45,   5.61,   5.24,   1.88,   0.28,   1.62,  -0.40,  -0.04,   2.00
199811,   3.77,   1.57,   0.89,   0.25,  20.13,  16.63,   9.24,  16.56,   5.07,   6.65,   0.73,   5.95,  10.63,   5.71,   7.38,   3.19,   2.77,  -1.57,   1.88,  -1.70,   7.00,   4.60,   4.86,   6.88,  -2.08,   1.64,   6.53,  -1.36,   7.16, -12.08,   1.76,  10.67,   5.39,   6.62,  16.58,  21.86,  17.56,   6.74,   4.69,  10.26,   5.22,  10.98,  22.95,   2.49,   3.94,   5.19,   3.37,   4.48,   0.26
199812,  -0.61,   1.67,   2.42,  -2.18,  19.73,  -5.60,   5.95,   6.94,  -1.04,  17.92,   0.81,   1.30,   2.99,  -1.93,   0.21,   2.42,  -1.61,   4.53,  -4.53,  -2.82,   0.60,  -0.07,   3.03,  -3.93,  -2.05,   1.68, -10.73,   4.73,   7.13, -10.38,   2.56,   6.51,   6.38,   3.89,   5.90,   8.31,   3.53,   0.89,   0.46,   1.44,   1.74,   1.50,   7.43,   1.46,   0.50,   2.65,  -3.74,   0.91,   0.01
199901,   2.09,   2.70,  -1.42,   4.58,  -6.84,  11.74,  18.92,   8.52,   6.95,   5.94,   2.80,   9.32,  10.85,  -1.06,   1.06,  -5.44,   6.79,   4.61,   4.86,   5.18,   9.30,   4.96,   3.22,   0.03,   2.03,  -2.14,  13.61,  -2.60,  -2.05,  -0.87,  -5.52,  18.42,   2.78,  10.14,  16.24,  15.80,  16.65,  11.41,   1.60,   3.63,   3.73,   9.91,   2.86,   9.89,   1.23,  -0.36,   8.99,   2.63,   3.23
199902,  -2.78,  -3.08,  -7.39,  -4.43, -10.22,  -0.67,  -0.77,  -1.70,  -2.26,   0.38, -12.90,  -5.27,  -6.44,  -2.52,  -4.93,  -8.90,  -4.24,  -5.77,  -7.45,  -6.90,  -6.82,  -4.81,  -6.10,  -5.05,  -8.97,  -3.96,   1.21,  -1.62,  -3.65, -10.44,  -3.70,  -6.32, -10.23,  -7.34,  -6.13,  -5.41, -10.09,  -7.03,  -4.73,  -5.35,  -5.57,  -6.75,  -4.67,  -0.52,  -1.49,  -2.73,  -5.37,   1.89,  -4.23
199903,  -2.54,  -5.06,  -5.05, -10.32,  -1.62,  -5.21,   1.98,  -1.68,  -3.38,  -6.36,  -6.91,  -0.64,  -0.87,  -2.34,  -3.14,  -6.57,  -2.55,  -5.47,  -7.46,  -6.34,  -3.94,  -1.99,  -5.00,  -1.98,   0.64,  -4.82, -15.91,  11.15,  26.11,  21.09,  -0.99,   7.16,  -3.71,  -2.93,  -3.14,   0.90,   0.22,  -3.50,  -0.23,  -2.32,  -2.51,  -4.00,   0.07,  -2.59,  -1.13,  -3.39,  -4.11,  -1.73,  -1.01
199904,   7.03,   2.71,   1.56,   4.70,   4.31,  11.09,  13.92,   6.67,   6.36,   8.33,   5.09,   4.23,   1.86,  17.21,  10.57,   7.43,   7.31,  13.90,  20.90,  18.41,  15.03,   8.55,  14.18,   6.34,  12.90,   6.83,  10.26,  17.11,   7.60,  14.87,   5.99,  21.31,   4.32,   8.31,  10.28,   5.29,  15.22,   9.14,  10.20,   7.16,   8.91,   8.92,   7.54,   4.42,   5.81,   6.28,  10.66,   6.52,   5.75
199905,   1.79,   7.54,  -7.78,  -0.86,   9.11,   4.42,   5.53,   2.90,   5.55,   4.92,  11.88,   6.17,   3.58,  -1.14,   4.33,   4.78,   1.94,   4.48,   0.97,   8.40,   2.80,   6.31,   3.38,   2.55,   6.06,   1.22, -13.65,   9.55,   4.36,  -0.04,   6.92,   2.71,   0.65,   3.21,   7.71,   6.91,   5.82,   8.65,   2.43,   3.59,   1.45,   1.69,   1.86,   5.96,  -0.09,   2.59,   3.36,   0.44,   7.86
199906,   7.06,   3.49,   6.59,   2.79,  -0.70,   0.61,   0.87,   0.43,   5.39,   1.07,   0.33,   4.73,   4.14,   2.52,   1.97,  -0.23,   3.22,   2.96,   7.41,   9.32,   5.88,   3.26,   3.81,  -0.88,   8.23,  -2.50,   4.29,   2.72, -14.31,   3.80,   0.95,   7.09,  -1.69,   2.78,   8.81,   3.37,  13.76,   6.36,   0.48,   7.36,   3.40,   3.69,   3.58,   0.80,   1.44,   1.74,   1.53,   2.73,   4.58
199907,  -4.40,  -0.45,   2.63,   5.67,  -6.33,  -3.97,   0.84,   1.58,  -1.99,  -3.98,  -0.41,   2.60,   6.29,   1.02,   0.73,  -5.79,  -3.05,  -2.06,   2.91,   0.43,   0.19,   0.89,   0.99,   7.91,  -1.38,   0.38, -14.37,  -3.86,  -0.09,   4.48,   2.22,   2.21,  -5.86,   1.71,   3.72,  -0.70,   4.01,   6.25,   0.68,  -1.20,   1.55,  -0.39,  -1.35,  -0.35,  -0.24,  -0.05,   1.97,  -0.13,   2.51
199908,  -7.64,  -3.34,  -8.19,  -5.40,  -3.20,  -7.48,  -5.86,  -6.63,  -6.49,  -6.35,  -7.04,  -2.19,   0.59,  -3.53,  -3.90,  -7.71,  -6.35,  -4.00,  -3.60,  -7.68,  -2.96,  -2.87,  -4.72,  -4.81,  -6.94,  -6.68,   3.69,   1.02,  -0.28,   2.45,   0.72,  -2.26,  -7.54,  -4.64,  -1.36,  -3.55,   4.04,  -0.29,  -7.06,  -7.87,  -2.98,  -5.60,  -8.37,  -8.09,  -3.47,  -7.44,  -6.11,  -2.44,  -5.81
199909,  -5.62,  -3.50,   2.56,  -2.82,  -2.77,   2.00,  -1.71,   0.38,  -6.61,  -4.94,  -5.49,  -0.62,  -0.54,  -4.74,  -0.33,  -7.93,  -3.62,  -4.75,  -5.52,  -5.77,  -2.94,  -3.09,  -6.83,  -4.81,  -2.05,  -5.92,  33.40,   0.40,  -5.74,  -0.08,  -2.53,   1.08,  -3.26,  -1.30,  -0.22,   3.86,   0.80,   1.14,  -3.50,  -3.29,  -5.12,  -4.21,  -1.02,  -4.15,  -3.31,  -6.40,   0.51,  -2.00,  -4.85
199910,  -6.92,   0.75,  -4.12,   0.18, -15.36,  -1.54,  -2.88,  -0.10,  -2.72,  -1.34, -11.14,  -2.36,  -0.07,  -5.80,  -4.18,  -1.94,  -2.62,  -4.46,  -4.84,  -1.72,  -1.41,  -3.04,  -6.26,  -3.49,  -0.77,   1.56,  -9.16,  -1.05,  -1.00,  -7.00,   2.02,   8.86,  -9.76,  -1.45,   0.75,   6.06,   5.48,   2.51,  -2.76,  -4.87,  -1.59,  -4.42,  -1.44,  -4.85,   3.50,   1.46,  -4.76,  -0.07,   0.00
199911,  -6.26,  -0.52,  -2.39,  -2.88,   8.77,  10.52,   6.65,   2.15,   1.44,  -2.78,   6.43,   8.81,  18.40,   5.03,   2.82,   5.20,   4.37,   2.08,   4.68,  -4.68,   4.68,   7.46,   0.46,   1.96,   0.07,  -4.62,  -8.83,   2.28,  -5.83,  -1.36,  -2.49,  14.40,   6.41,   9.94,  38.09,  35.22,  22.48,  14.98,   1.01,  -1.41,   1.57,   9.59,   6.67,   2.59,   0.22,  -0.55,   0.40,   1.64,   9.10
199912,  -1.08,  -2.40,   1.84,   0.51,  -6.21,  -3.78,   2.65,   6.23,   4.64,  -0.49,   8.91,   7.60,  23.57,   4.44,   3.51,   6.90,   0.83,  -1.05,   9.57,   2.91,   6.60,   8.94,   0.71,   6.71,  -5.39,   1.03,  -1.36,   3.17,   3.68,   0.59,  -1.76,  20.49,   2.74,  15.01,  23.03,  30.60,  20.16,  16.95,   2.62,   5.42,   2.63,   8.25,  -1.57,  -0.05,  -3.42,   0.70,  -4.35,   0.97,   9.45
200001,   4.66,   0.62,   4.11,   3.52,  12.73,   9.24,   3.45,   2.07,   2.93,  -0.50,  10.96,  17.76,  32.34,  -0.99,   2.30,   1.53,   0.66,   0.57,  -1.81,   5.70,  11.13,  19.02,   1.50,  -5.02,   1.55,  -1.04,  -7.16,   0.56,  10.13,   7.36,   2.38,   4.21,  -4.01,   6.45,  11.42,   6.22,  16.50,  20.71,  -0.67,  -8.01,  -1.11,   7.29,  -4.87,   2.06,  -3.28,  -2.97,   5.69,  -1.84,  10.68
200002,  51.97,   2.16,  -2.73,  -1.62,  -6.25,   6.82,   4.62,   4.55,   5.94,   0.96,   7.72,  28.74,  63.36,   1.75,   8.16,  -5.30,   1.19,   9.98,   1.84,  12.18,  10.05,  21.20,  -0.98,  -0.63,  -3.01,  -2.33,  39.27,  -3.05,  -0.67,   4.82,  -4.37,  21.89,  -3.91,  19.47,  34.71,  23.65,  45.22,  37.24,   2.96,  -1.63,   0.60,   5.07,   0.92,   1.85,  -3.74,  -2.18,  -0.13,   1.94,   5.54
200003,  -3.73,   5.09,   6.52,   0.92,  -3.01,   2.59,   0.54,  10.62,   1.33,   7.04,  -0.46,  -0.91, -16.94,   9.68,  -0.31,  -0.05,   4.74,   5.44,   1.65,   5.15,   2.26,   4.08,   4.60,   9.49,   9.38,   2.78, -12.56,   2.41,  -7.19,  17.87,   6.00,  -2.76,   4.74,  -1.96,  -1.18,  -5.21,  -2.47,   1.48,   2.74,   9.43,   6.08,  -0.46,   6.81,   1.65,   1.42,   6.11,   2.07,   0.40,   4.23
200004,  -4.26,  -4.03,  -1.24,   0.27,   7.26,  -8.75,  -8.66, -10.05,  -4.29,  -3.36,  -8.61, -14.06, -15.10,  -4.79,  -2.37,  -0.11,   1.52,  -6.97,  -2.49,  -8.70,  -4.32,  -6.70,  -3.66,   7.65,   0.94,   5.80,  -2.27,  -6.37, -11.99,  -3.46,   5.55, -17.52,  -5.73, -12.05, -21.01, -27.63, -12.09,  -9.94,  -2.65,  -5.65,  -2.39,  -6.16,  -7.18,   0.36,  -0.21,  -4.02,  -7.78,  -2.27, -13.56
200005,  -4.88,   5.03,   0.47,   2.33,  12.00,  -7.27,  -6.56,  -4.32,  -4.48,  -7.48,  -7.76,  -4.72,  -8.88,  -3.11,  -8.52,  -7.22,  -5.81,  -3.62,  -6.07,  -6.44,  -5.05,  -6.17,  -8.15,   0.22,   3.15,  -2.06, -14.72,   1.82,   4.66,  16.83,   2.30, -13.75,  -6.06,  -8.27, -13.44, -17.93, -12.42,  -7.91,  -1.70,  -5.28,  -4.88,  -6.26,  -6.85,  -2.69,   1.05,   3.66,  -4.34,  -2.20,  -4.90
200006,   8.30,   1.71,  -1.36,   0.67,   7.16,   3.85,   3.93,   8.60,   3.62,   1.02,   9.42,   8.71,  28.83,   0.12,   7.79,  -3.52,   3.13,   1.81,  -2.75,   8.31,   8.37,  16.34,  -1.71,  -4.38,   3.75,  -5.35,  -7.10,  -2.02,   5.55,   3.35,  -3.02,  10.41,   8.35,   9.71,  17.54,  13.95,  20.29,  19.64,  -1.56,  -5.73,   3.06,   2.87,   0.45,   2.70,   0.20,  -0.12,  -0.49,   3.19,   7.82
200007,   0.84,  -1.14,  11.33,   2.57,   4.90,  -3.32,  -1.95,  -0.52,  -1.74,   2.21,   3.11,  -0.72,  -5.11,  -0.71,  -1.43,   4.46,  -0.17,   1.20,   3.33,  -2.07,  -2.99,  -3.79,   0.27,   4.67,   0.99,   0.71, -10.64,  -4.70,   8.14,  -6.54,   5.25,  -9.72,   4.22,  -2.46,  -6.27, -11.60,  -4.30,  -4.44,   2.69,   1.96,   4.09,  -2.36,  -3.15,  -1.74,   2.52,   4.14,   7.61,   1.77,  -0.69
200008,  -7.25,   0.03,  -3.00,  16.12,  24.18,   5.64,   1.54,   0.88,   4.21,   5.89,   7.65,   6.58,  18.24,   2.32,  -2.93,  -3.31,   3.51,  14.28,   4.78,   5.73,   5.91,   7.42,   4.51,   5.95,   8.78,   0.79,   4.98,   2.17,  10.08,  16.45,   6.92,  -0.27,   6.47,   1.66,  19.03,   5.87,  16.22,   9.31,   3.78,   0.20,   1.18,   6.00,   0.70,   3.49,   4.16,   4.08,  -3.69,  10.24,   3.56
200009,   0.77,   3.65,  -1.67,   4.02,  -1.62,  -7.59,  -8.73,  -0.75,  -3.61,  -2.90,   3.68,  -2.47,   0.36,  -3.43,  -5.25,  -2.36,  -4.34,  -0.42, -10.23,  -7.62,  -7.57,  -5.87,  -6.56,   2.52,  -1.07,   7.91,  -3.91,   0.15,  17.30,   4.41,   6.83, -16.08,  -3.29,  -5.62,  -8.76, -13.41, -10.70,  -6.09,  -6.10,  -7.65,  -6.59,  -6.33,  -6.00,  -3.00,   3.17,   3.03,  -1.79,  -4.42,  -1.33
200010, -11.78,  -1.00,   3.95,  -5.20,   5.02,  -7.46,  -9.31,  -5.32,  -4.81,  -5.49,  -3.30,  -8.17,  -9.40,   1.83, -10.78,  -5.57,  -3.81,  -2.90,  -4.79,  -4.19,  -2.89,  -8.74,  -2.96,  -5.10,   3.52,  -1.06, -23.91,  -3.47,  21.40,  -7.91,  -1.06, -11.75, -10.22, -10.21, -10.04, -16.33, -11.30,  -6.98,   0.13,  13.11,  -3.58,  -6.56,  -6.50,  -0.09,  -1.43,   2.37,  -1.40,  -3.32,  -8.24
