,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
200009,   4.87,   5.84,  -9.71,   5.46,   0.87,   0.06,  -8.85,  -0.49,  -1.73,  -1.23,  10.57,  -1.55,   4.18,  -4.77, -10.70,   5.55,  -2.59,  -2.30, -12.11, -12.32, -14.09, -10.95,  -5.02,   8.29,   0.93,  15.14,  -6.81,  -5.22, -13.72,   4.43,   9.63,  -4.07,  -1.88,  -2.02, -12.38,  -9.92, -24.17,  -8.82,  -5.28, -12.87,  -1.31,   3.45,   2.55,   1.68,   3.78,   6.95,  -3.45,  -7.36,  -1.24
200010, -10.98,   6.19,  13.14,   8.99,  22.80,   6.62,  -5.86,  -1.30,  10.00,   4.27,   6.25,  -1.20,   2.94,   4.89, -13.26,  -3.03,   5.70,   3.57, -12.04,  -3.55,   0.01, -10.65,   2.19,  14.33,  12.82,   8.46, -21.02,   2.13,   7.16,  -3.08,  -2.24,  -0.42,  -4.02,   0.44,  -5.64,  -8.36,  -7.59,  -7.50,  11.45,  -0.13,   7.69,  -2.68,  -1.73,   4.36,  -1.10,   4.87,   0.14,  -5.04,  -5.31
200011,  -1.70,   3.91,  15.29,   4.20,   4.07,  -6.38, -14.94,  -5.65,   0.17,   4.07,   5.14,  -0.40,   0.71,  -0.84,   0.21,  -0.47,  -3.14,   2.50, -15.66,  -3.50,  -8.81,  -9.50, -13.21,  -1.58,   6.16,  -3.93,  15.50,  -0.01,   9.24,  -2.98,   3.10, -15.51,  -4.57,  -5.61, -24.36, -22.30, -26.27, -15.31,   0.94, -15.45,   0.85,  -6.78,  -0.70,   5.22,  -3.55,  -1.11,   2.39, -18.05,  -8.38
200012,  12.14,   6.12,  -4.81,  -2.57,  16.96,   2.35,   4.67,  10.12,   3.15,  15.85,  11.96,   5.43,   2.77,  12.20,  13.96,   6.55,  11.84,  11.50,   1.87,  -8.68,   7.98,   6.06,   1.48,  -0.21,   2.21,   0.79,   3.82,   6.61,  44.04,   7.62,   6.58,  -4.38,  11.99,  -0.33, -14.04,  -8.48,  -4.34,  13.18,  10.92,  20.05,   2.23,  12.64,   4.31,   2.47,   9.98,   6.72,   5.96,  17.16,  -1.25
200101,   6.15,  -4.90,   2.24,  -4.75,   0.07,   9.94,  17.03,   2.82,  -3.97,   3.64, -13.70,  -4.33,  -9.27,  -4.13,  12.05,  13.59,  -3.41,   3.25,   5.92,  10.78,  11.05,   3.53,  14.89,  -5.49,  -6.82,   2.54,  -1.82,   2.82,  -2.48,  -3.39, -10.77,  14.39,   6.88,   3.14,  10.43,  22.17,  18.24,   4.43,  -4.86,   7.42,   5.66,  -1.53,   9.95,  -3.89,   1.94, -10.42,   4.15,   8.39,  -3.84
200102,  -5.75,   1.09,   7.22,  -6.25,   9.47,   5.03,  -4.99,  -0.23,  -1.08, -11.70,   6.20,  -0.02,  -0.98,  -1.03,  -1.69,  -1.56,   0.75,   0.60, -23.39,  -6.85,  -9.99, -14.37,  -0.78,   4.17,  -2.73,   8.92,  10.38,  -0.31,  23.09,   0.01,   6.24,  -9.89,   1.82,  -4.91, -33.50, -18.58, -32.23, -21.53,   2.99,  -5.31,  -6.67,  -4.73,  -6.21,  -0.06,  -4.57,  -0.71,   0.56, -15.09,   1.25
200103,   2.67,  -2.76, -13.25,  -9.39,  -0.14,  -0.82,  -9.44,  -6.57,  -8.86,  -1.20,  -5.73,  -5.95,  -8.98,  -4.91,   1.21,  -4.16,  -3.36,   6.92,  -8.41,   2.56,  -8.59, -11.89,  -2.28,  -9.45,  -7.83,  -4.09,  -5.65,  -1.27,  18.90,  -0.41,   1.64,  -5.69,  -4.37,  -9.62, -17.69, -14.10,  -9.32, -18.32,  -6.23,  -3.93,  -1.14,  -6.00,  -2.03,  -5.14,  -1.73,  -1.04,   1.13, -12.03,  -8.02
200104,  -1.78,  -2.01,   2.31,  -2.20,   5.67,  -0.13,  16.23,   5.06,   1.77,   6.86,   4.24,  -0.02,   4.59,   6.41,   4.56,   5.65,  -0.08,   5.89,  13.33,  -1.88,  17.54,  10.86,   7.17,  11.44,  22.05,  -0.32,  16.40,   3.84,   8.44,  10.33,   5.46,   2.51,   3.85,   7.45,  11.76,  21.52,  18.78,  19.61,   5.50,   7.68,   3.11,   8.04,   4.98,   6.81,   2.75,   2.74,   4.67,  11.94,  13.44
200105,   8.22,   2.64,  -0.20,   4.71,   2.25,   9.77,  10.29,   2.98,   5.38,   3.66,   1.94,   2.65,   3.15,   2.59,  -0.86,   2.23,   3.67,  -1.30,   0.24,  -1.72,   2.41,   3.94,  -4.28,   2.63,   0.79,   7.95,   7.28,  11.10, -13.58,   0.17,   0.01,  -1.28,  10.57,   4.75,  -3.71,   0.29,  -9.38,  -3.02,   1.58,   4.39,   4.60,  -0.28,   1.64,   4.28,   4.45,   2.36,   2.97,   4.09,   1.16
200106,   3.50,  -0.70,  -5.31,  -4.94,  -0.57,   2.62,  -2.10,   0.69,   0.85,  -2.45,  14.94,   2.67,  -4.86,  -2.40,   0.95,   3.78,   1.43,  -2.38,  -7.02,   7.59,  -4.80,  -7.85,   4.30, -15.50,  -0.03,  -2.96,   1.63,  -6.56, -16.55,  -7.67,  -6.22,  -3.00,   8.56,  -1.88,  -2.29,   5.03,  -0.48,  -4.15,  -4.72,  -0.44,  -3.11,  -1.95,  -2.50,  -3.85,   0.83,   2.10,   3.58,  -2.50,  -0.72
200107,  -0.12,   3.67,  -0.97,   0.80,  -9.19,  -3.14,  -7.43,  -0.47,   4.41,   0.59,   2.32,   1.43,   2.42,  -3.37,  -7.05,   8.91,  -1.32,   1.31,  -2.16,  -2.61,  -2.52,  -4.81,   3.75,   3.24,   4.26,   6.93,   0.46,  -8.53, -15.65,  -2.46,  -3.66,  -0.67,   3.55,  -2.94,  -8.19, -11.35,  -1.53,  -4.56,   5.52,   6.45,  -0.18,   0.18,   5.42,   4.01,   0.83,  -2.17,   0.19,  -4.51,  -9.60
200108,   5.94,   3.12,   4.29,   6.10,   4.66,   1.51,   0.48,  -4.57,   0.99,  -3.46,  -1.97,  -1.52,  -3.41,  -0.99,   3.40,  -2.55,   3.28,  -5.79,  -6.13,  -5.87,  -5.32,  -2.61, -14.21,  -6.29,  -1.33,   1.08,   8.77,  -1.03,   7.31,  -3.66,   0.42,  -9.24,  -2.84,  -3.66, -16.46, -15.06,  -8.36,  -6.12,  -1.72,  -0.65,  -4.34,  -4.19,  -8.42,   1.18,  -6.06,  -3.86,  -1.09,  -7.50,  -5.68
200109,  -8.81,   0.55,   1.39,  -3.22,   2.92, -17.48, -15.50,  -8.03,  -5.23, -16.91,  -1.22,  -1.43,  -0.43,  -9.59,  -8.44, -17.83, -12.22, -18.98, -21.99, -17.86, -19.84, -13.46, -17.79, -29.62,   8.32,  10.36,  13.28, -11.21, -15.78,  -5.59,  -6.39,  -2.45,  -6.70, -12.47, -25.00, -13.61, -25.05, -18.17,  -8.34, -12.03, -15.00,  -8.08,  -9.98, -12.99,  -6.11,  -0.75,  -7.52, -14.90, -12.13
200110,  -1.27,   0.99,   6.52,   1.34,  -2.82,  14.71,   5.26,   0.24,   1.16,   7.58,  -7.25,  -1.37,   2.15,   3.42,  10.94,   5.59,   5.09,  11.38,   2.42,   4.13,  10.80,   2.66,  -2.31,   6.67,  -4.91,  10.52,  -4.95,  -3.35,  29.31,   4.61,   1.41,  -9.39,  -2.79,   6.43,  25.16,  12.40,  17.58,  11.48,   0.60,   6.60,   3.25,  -7.84,   3.53,   2.86,  -1.60,  -3.48,   1.34,   4.29,  -1.79
200111,   6.34,   0.81,  -4.23,   0.01,   1.19,   5.12,  12.99,   9.34,   6.01,   9.65,   1.76,   8.93,   4.77,  10.96,  -0.76,   7.08,   7.12,   6.97,  15.74,   5.22,   7.82,   9.95,  17.84,   9.57,   1.55,  -4.62,  -7.32,  12.31, -14.33,  -4.03,  -1.63,   6.09,   6.51,  12.12,  23.57,  12.07,  19.69,  11.70,   9.58,   8.17,  11.63,  -2.66,  13.14,   5.86,   6.25,   6.45,   7.63,  13.00,   6.56
200112,   5.80,   2.27,   7.43,   1.62,  -1.72,   0.60,   6.53,   3.60,   1.74,   7.18,   1.70,   4.66,  -4.20,  -1.01,   6.41,  12.68,   6.79,  15.41,  -2.61,   4.14,   6.56,   5.34,  -4.07,   6.88,  -2.79,   0.58,  -1.64,   5.95,   9.95,   6.13,   3.85,   2.74,   6.07,   4.61,  -6.91,   2.70,  -3.98,   6.92,   2.02,   8.76,   1.59,   2.05,   4.98,   4.12,   3.35,   0.63,   9.17,   5.11,   4.54
200201,  -0.86,   3.15,  -8.46,  -3.76,   8.45,   6.05,   3.61,   0.58,   2.64,   5.43,   1.01,  -1.51,  -2.72,  -1.30,   0.40,   3.56,   0.83,   0.31,  -0.21,  -5.56,   2.20,   1.10,   3.19,   4.38,  11.33,  12.70,  14.74,  -2.61,  -9.24,  -2.92,  -4.07,  -7.14,   2.56, -13.49,   5.70,  -4.57,   3.31,  -4.89,  -0.60,   9.46,   6.66,   3.77,   2.24,   6.30,  -0.56,  -1.69,   1.17,  -4.03,  -7.66
200202,  -1.08,   1.62,   8.11,   8.14,   5.04,  -1.60,   3.67,   7.62,   2.53,  -0.98,  -5.14,  -4.78,   0.47,   4.67,   7.95,   6.60,   4.50,   4.08,  -0.01,   6.01,   3.83,  -0.56,   5.64,   9.64,   1.15,   6.35,  10.82,   1.54,  -0.70,   5.24,  -0.25,  -2.39,   3.47,  -3.66, -21.03,  -9.94, -16.47,  -1.53,   5.02,   7.42,   1.94,  -2.92,   0.43,  -1.27,  -1.40,   1.76,   1.88,  -5.51,   2.26
200203,   5.31,   0.80,   6.06,   8.30,   1.58,   8.54,   7.46,   4.83,   4.61,   4.93,  12.99,   3.94,  -0.90,   5.17,   9.88,   2.00,   1.80,   1.91,   6.02,  12.86,   9.80,   5.27,   7.90,   2.97,   3.86,   3.40,  14.30,   5.32,  14.67,   7.77,  10.04,   0.31,   1.92,   9.18,   9.45,   2.69,  10.00,   7.82,   1.13,  11.66,   3.14,   4.93,   1.53,   5.33,   8.00,   1.60,   2.47,   9.87,  -1.16
200204,   6.20,   1.82,   7.16,   5.03,   3.29,   2.28,   5.37,  -2.43,   0.15,   1.47,   8.45,  -2.87,  -9.55,  -5.08,   0.56,   8.70,   3.58,   6.45,  -7.04,   4.87,  -2.66,  -1.27,   1.52,  -4.56,   3.62,   8.63,   4.39,  -1.29,  -7.14,  -4.40,  -0.56, -12.71,  -1.55, -12.27,  -8.42, -15.96,  -7.90, -11.61,   2.50,   0.66,  -4.67,   1.18,  -2.19,   3.97,  -0.65,   2.35,   1.03, -11.65, -14.07
200205,   3.54,   1.93,  11.42,  -0.50,   4.53,  -2.72,  -4.31,  -0.02,  -0.17,  -1.77,  -0.58,   0.64,  -2.84,   1.78,   3.01,   0.78,  -1.52,  -5.08,   0.28,  -8.62,  -4.24,   2.31,   0.97,   0.26,   2.19,  -1.14,  13.73,   4.54,   5.54,  -0.63,  -6.47,   3.01,  -0.70,   0.57,  -0.52,  -5.11,  -3.85,  -6.50,   0.69,  -3.44,  -0.15,  -3.88,  -1.27,   0.05,   0.89,  -2.19,  -0.51,  -1.45,  -1.41
200206,  -5.02,  -3.15,  -3.10,  -0.27, -22.05,  -3.75,  -7.63,  -4.33,  -2.96,  -1.75,  -4.75,  -8.83, -10.20,  -1.06,   0.30,  -3.93,  -3.70,   1.60,  -5.28,   2.28,  -7.63,  -7.35,  -9.44,  -1.54,   5.67,   9.70, -14.52,  -5.67,  -6.33,  -0.39,  -5.36, -14.40,   1.28, -15.46, -11.36,  -4.34, -24.43, -10.48,  -2.51,  -4.61,  -0.12,  -5.73,  -5.14,  -4.21,  -5.39,  -2.82,  -4.86,  -5.30,  -6.01
200207,  -7.82,  -8.74, -15.44,  -7.28,   4.07, -10.75, -15.84,  -5.34,  -2.60,  -9.89,  -8.10,  -5.57,  -1.41,  -9.27, -15.70, -22.52,  -8.06, -17.94, -20.34, -20.89, -14.08,  -8.80, -12.92,  -5.15, -22.46,  -7.54,  -9.56,  -9.99, -30.20, -11.77, -12.30, -11.67,  -6.10, -10.94,  -6.82, -10.49,  -8.97, -15.40,  -5.32, -12.99,  -5.08,  -9.84, -11.96,  -9.53,  -7.33,  -6.47,  -8.54,  -9.88,   7.13
200208,  -5.76,  -0.45,  10.91,   2.39,   8.92,   4.35,   5.57,   3.56,   1.69,  -2.04,  -3.81,   1.15,   1.03,   1.89,   7.67,  -2.90,  -2.17,   0.77,  -4.95,   3.33,  -0.76,  -0.63,  -1.80, -10.88,  -2.66,  -0.10,  20.61,  -0.82,   9.82,   0.49,   3.38,   0.33,   3.46,   2.46,   1.04,   2.19,  -6.51,  -6.82,  -1.15,   6.09,  -2.01,   4.62,   1.98,  -3.72,   3.21,  -1.40,   1.49,   4.48,  -4.72
200209,  -2.52,  -4.90,  -5.88,  -5.53, -21.27, -10.74,  -3.59,  -3.31,  -2.59,  -5.60,   2.22,  -2.26,  -7.26, -11.14, -10.37,  -7.58,  -9.23,  -7.59, -18.49, -13.17,  -9.68,  -9.08, -13.49, -11.90,   2.92,   1.95,  -4.04, -10.39,  -8.14,  -8.13, -10.86,  -9.30,  -2.86, -10.29, -19.42, -16.18, -17.80,  -9.96, -10.74,  -4.38,  -5.08,  -6.16,  -9.49, -13.38, -11.01,  -9.41,  -4.55, -13.97, -16.32
200210,  -3.26,   8.02,  12.71,  -0.40,   4.90,   1.60,  12.50,   6.48,   3.07,   8.97, -14.52,   2.58,   8.40,   5.72,  -0.70,   3.88,   3.27,   2.47,   6.66,  -9.29,  10.16,   5.73,  -9.39,   0.36,  -2.12, -10.72,  -9.91,  -7.14,   4.16,   3.28,  -0.68,  21.36,  -1.01,   6.70,  16.73,  23.98,  15.73,   9.18,   4.19,   1.43,   2.45,   5.47,   6.44,  -0.24,   8.12,   5.56,  -2.92,  10.29,   2.52
200211,   9.22,  -0.62,  -2.84,  -3.06,  -6.59,  11.73,   8.58,  -1.34,  -2.00,   4.77, -10.51,   4.50,   4.76,   9.42,   2.22,  10.87,   4.27,   3.17,  18.28,   9.02,  12.22,  11.67,  17.84,   7.87,   3.76,  -8.91,  -6.18,  12.74,  10.31,   3.10,   1.62,  11.76,  -1.80,   8.83,  20.87,  12.17,  22.86,  17.57,   7.42,   9.92,   4.37,  -3.27,   2.90,   5.71,   2.38,   2.53,   2.41,  13.34,   7.58
200212,  -1.74,   1.11,  -4.10,  -3.20,   8.98,  -6.56, -14.99,  -1.23,  -0.04,  -4.75,  -1.57,  -0.25,  -4.88,  -4.29,  -2.23,  -4.65,  -0.96,  -2.93, -10.40,  -3.78,  -8.86,  -3.79,  -9.03,  -2.83,  -2.67,   9.98,  24.31,   1.13,  12.11,   0.67,   3.85,  -9.07,   1.61,  -3.53, -11.91, -10.51, -20.59, -11.38,  -5.31,  -2.99,  -1.21,  -2.61,  -8.02,  -5.35,  -3.39,  -4.48,   1.32, -10.76,  -8.61
200301,  -1.67,  -6.40,  -0.08,  -5.85,  -6.25,   1.75,  -9.63,   1.22,  -2.43,  -3.89,   0.54,  -0.70,  -0.66,  -6.03,  -6.75,  -3.82,  -6.12,   2.48,  -5.06,   0.83,  -5.95,  -5.03,  -2.54,  -0.91, -15.46, -11.56,  -2.23,  -0.24, -14.24,  -2.30,  -3.17,  -3.53,  -1.85,  -4.38,  -0.06,  -1.37,  -1.11,  -5.01,  -0.72,  -8.66,  -5.16,  -2.39,  -5.09,  -5.89,  -0.54,  -2.41,  -3.24,  -3.33,  -4.43
200302,  -5.18,  -4.97,  -8.05,  -0.83,   1.24,   2.60,  -2.65,  -4.57,  -2.83,  -2.35,  -3.57,   2.57,  -2.63,  -4.21,  -0.58,  -4.02,  -0.29,   0.25,   2.28,  -2.67,   2.19,  -0.38,  -6.33,  -8.37,  -9.83, -10.17,  -8.42,  -6.67,  14.54,   1.88,  -3.92,  -6.44,  -0.77,  -5.36,   3.58,  -0.59,   4.66,  -1.55,  -1.44,  -3.64,  -3.51,  -3.43,  -0.51,  -4.64,  -2.08,  -5.80,  -1.53,  -1.70,   2.74
200303,   4.61,   0.18, -12.60,   1.00, -19.68,   3.67,  -0.49,  -2.19,   6.49,   6.38,   2.18,  -1.39,   4.89,   3.43,   1.16,  -0.91,   0.90,   2.50,  -3.26,  -3.62,  -2.00,  -3.58,  -3.84,  -5.42,  -5.73,   4.50,  -8.10,  -1.49,  -3.51,   1.22,   4.35,  -0.60,   5.07,  -0.24,  -2.90,   0.38,  -2.16,  -1.48,   0.66,   2.45,   3.26,  -0.72,   5.48,   5.16,  -1.01,   1.89,   0.92,   1.44,   5.28
200304,  -1.05,   4.79,   7.58,   2.20,   2.71,   4.30,  16.80,   8.19,   3.47,   7.16,  -7.82,   5.33,   5.04,   9.98,   8.55,  11.85,   5.37,  13.34,  10.36,   9.00,   8.72,  10.69,  19.07,   8.61,  11.73,   4.72,   4.14,   8.33,   2.27,  -0.60,   7.44,  11.15,   8.01,   9.17,  11.58,   8.02,  10.21,  11.64,   3.20,   1.85,  10.49,   5.71,   9.69,   9.04,  11.20,  10.83,   7.28,  12.67,  14.62
200305,  11.95,   5.39,  -1.68,  10.20,  32.47,   2.44,   7.40,   6.07,   2.86,   4.24,   9.63,   6.15,   3.11,   0.84,  -0.57,   4.21,   9.01,  16.66,  13.01,   3.63,   6.09,   6.90,   3.72,  12.02,   7.73,  -6.68,  10.36,  12.63,  25.44,   8.76,  10.11,   6.16,   4.42,   8.31,  13.08,   5.53,  14.60,  14.64,   2.75,   1.81,   4.04,   6.80,   2.50,   7.64,   5.77,   4.28,   8.79,   8.74,  -0.60
200306,   0.02,   0.90,  -2.30,   0.81,  10.91,  -2.49,   6.47,  -1.76,  -2.52,  -0.74,  -3.81,   3.01,   4.88,  -1.10,   1.03,  -1.88,  -1.68,   1.80,   2.21,  -1.50,   2.52,  -0.08,   3.25,   6.13,   8.02,   2.59,   7.74,   3.76,   0.71,  -1.24,   0.66,   1.97,   5.08,   2.36,   1.89,   0.51,  -1.91,   2.23,   1.01,   4.93,   0.49,   4.50,   2.78,   6.93,   0.96,  -0.75,   2.98,   1.54,   0.57
200307,   1.90,  -1.75,   1.22,  -1.82, -11.30,   3.62,  -1.27,  -1.46,   0.95,   2.95,  10.64,   5.49,  -0.95,   7.88,  -4.23,  13.47,   1.79,  -2.66,   6.90,   6.59,   9.59,   7.64,   6.09,   3.18,  10.55,   9.66,  12.00,   9.80, -12.55,  -2.60,  -5.25,  -1.65,   7.48,   2.67,   6.55,   2.46,  10.63,   8.23,   5.18,  -0.57,   0.89,  -0.84,   4.32,   2.22,   3.64,   5.56,   1.76,   7.04,  -0.24
200308,   2.80,   0.29,   7.82,  -2.03,   2.53,   4.19,   5.02,   0.97,   1.06,   5.62,   4.16,  -0.65,  -3.39,   1.68,   2.50,   6.35,   4.79,   7.05,   4.65,   4.13,   7.83,   6.68,   8.41,   7.85,   8.70,  -2.15,   9.50,   7.22,   7.50,   6.26,   1.91,   1.34,   2.79,   4.60,   1.06,   3.53,  14.48,   7.35,   3.68,   3.02,   1.32,   3.17,   7.94,   1.12,  -0.36,  -2.61,   4.20,   1.40,   4.09
200309,   0.82,   1.99,  -3.52,  -1.55,   8.10,  -0.57,  -3.16,  -0.09,   2.13,  -0.84,  -1.19,  -0.02,   0.40,  -6.02,  -8.21,  -2.96,  -2.12,   3.87,  -3.31,  -3.19,  -7.79,  -6.12,  -5.02,  -6.51,  -8.16,  -9.38,  -1.84,   4.83,  -2.34,  -2.31,   3.90,  -5.65,   0.00,  -2.24,  -0.17,   1.63,  -4.11,  -4.60,  -2.15,  -1.71,  -0.74,   0.51,  -5.82,   1.77,   1.21,  -0.61,   0.56,   0.58,   0.80
200310,  11.11,   3.24,   6.06,   5.70,   6.14,  11.01,   2.95,   7.79,   4.43,  11.59,   5.64,   3.51,  -0.23,   6.62,   6.23,   3.32,   7.97,  16.69,  19.24,   2.37,  12.42,   9.99,   9.08,  11.98,   6.38,   1.60,  11.79,  16.79,   9.76,   1.46,   1.58,   6.66,   3.59,   4.37,  10.02,   2.97,  16.18,   9.84,   8.14,   4.36,  10.07,   4.79,   9.86,   6.85,   7.50,   5.07,   3.85,   9.33,  -1.34
200311,   6.17,   2.97,   3.24,   2.35,  11.59,   1.33,   5.32,   1.86,  -0.86,   3.44,   7.25,   3.49,   0.78,   2.87,   0.46,  -0.83,   3.93,   6.19,   3.54,   4.72,   3.75,   7.35,   3.81,   0.10,  -2.47,  -0.32,  11.70,  10.71,   1.59,   0.60,   0.94,  -0.63,   7.77,   3.59,   1.99,  -0.06,   3.79,   4.44,   1.09,  -0.67,  -0.69,   4.43,  -0.47,   3.80,   0.86,   0.84,   4.57,  -0.52,   0.04
200312,   5.15,   1.39,   5.79,   6.63,   5.67,  -0.77,   6.92,   2.79,   2.31,   0.90,   1.17,   4.58,   6.32,   9.57,   4.05,   1.20,   6.45,  -0.21,  10.86,   6.95,   3.85,   5.46,  15.52,  10.70,  12.13,  11.74,   1.54,   8.23,  26.48,  13.45,   5.81,   7.39,  -3.05,   6.33,   2.46,   4.56,  -1.80,   1.98,   8.90,  10.43,   1.56,   3.34,  -3.24,  -0.36,   3.31,   6.66,   3.30,   4.15,   8.15
200401,  -2.82,   0.94,   5.57,  -2.90,   2.05,  -0.11,   0.28,   1.10,   2.24,  -1.34,   4.49,   6.33,   2.20,  -1.93,   4.59,   1.14,  -0.32,  -4.94,  -0.16,   3.48,  -1.43,  -0.43,  -3.35,   2.57,   1.59,  -4.47, -13.63,  -5.47,  -7.38,   0.54,   1.92,   1.42,   9.71,   1.55,   4.90,   4.07,   4.36,  10.82,  -3.66,  -1.32,  -4.06,   2.95,  -0.20,   0.44,   2.61,   4.71,   5.68,   3.79,   6.86
200402,   2.10,   6.15,   5.79,   2.59,   3.82,   3.42,   0.78,   1.06,   2.98,   5.74,  -2.94,  -0.26,   1.50,   2.66,   3.08,  10.43,   4.55,  10.65,   6.45,  10.49,   0.40,  -2.50,  -1.47,  -0.84,  -0.02,  -3.20,   4.81,   3.59,   7.11,   4.67,   2.06,  -0.79,  -2.87,   0.11,  -4.63,  -3.60,  -1.14,  -4.28,   3.20,   6.77,   0.07,   2.26,   6.75,   7.19,   2.15,   4.20,   3.34,   2.97,  -2.08
200403,   4.05,   0.74,   4.01,  -0.21,  -4.03,  -3.63,   2.30,  -0.22,   1.57,   3.33,  -3.02,   0.98,  -5.09,  -1.69,  -4.49,  -2.29,   3.01,   5.11,  -4.46,   1.61,   1.14,  -0.49,  -1.90,  -4.98,  -3.31,  -0.69,   6.34,  -1.28,   6.95,  -0.24,   1.17,  -2.44,   5.59,   1.31,   0.12,  -2.91,  -4.61,  -1.60,   0.68,   0.51,  -0.54,   2.18,  -0.13,   0.74,  -0.36,  -0.64,   0.59,  -2.14,  -5.01
200404,  -0.21,   3.05,   4.66,   0.38,   1.91,  -5.81,  -1.78,   0.04,   2.24,  -2.13,   1.37,   2.77,   3.95,  -0.63,  -0.44,  -3.49,   0.89, -11.24,  -8.77,  -0.39,  -2.59,  -1.78,   3.59,   1.86,   6.03,   3.91, -20.75, -15.08,   2.92,   2.48,  -3.51,  -0.51,   0.52,  -0.03,  -8.92,  -1.25,  -7.85,  -6.59,   1.51,  -2.19,   0.21,   0.91,  -3.21,  -0.86,  -5.48,  -0.79,  -3.74,  -7.80,  -1.83
200405,   1.21,  -2.49,   2.13,   2.25, -12.61,   2.89,   0.48,   0.37,   1.51,   0.04,  -0.98,  -0.22,  -0.37,   0.61,   1.10,  -4.85,   2.66,   1.27,   5.78,   1.11,   2.03,   1.08,  -2.90,   0.76,   1.67,   3.83,   7.83,   4.00,   6.63,   0.35,   1.28,  -2.95,   1.24,   2.53,   5.03,   2.67,   8.76,   4.18,   0.27,   4.33,   2.18,   0.16,   0.71,  -2.96,   2.51,   0.87,  -0.47,   0.60,   3.52
200406,   3.55,   2.59,   4.61,  -0.22,   6.03,   3.33,   3.50,  -2.48,   2.30,   4.62,   3.71,   3.12,  -1.53,   5.43,   4.22,   2.99,   2.10,  -0.14,   9.40,  10.79,   5.86,   6.85,   5.30,   9.74,   4.79,   5.75,  -2.79,   8.09,  13.81,   5.39,   2.01,   0.56,  -4.51,   2.02,   3.81,   4.68,  -1.19,   5.69,   5.07,   6.33,   6.16,   2.88,  -0.34,  -0.54,   0.72,   0.65,   3.36,  -0.30,   4.98
200407,  -4.95,  -3.86, -20.21, -10.02,  -3.75,  -5.50,  -6.29,  -4.33,  -5.28,  -5.12,  -6.19,  -6.94,  -5.59,  -3.33,  -7.29,  -1.91,  -4.98,  -1.77,  -0.20,  -6.64,  -5.87,  -8.63,  -3.65,   1.24,  -0.76,  -0.29,   3.05,   1.39,  -1.56,   3.36,   1.05,  -1.27,  -7.79,  -4.53,  -7.59,  -6.68, -11.40, -12.82,  -5.53,  -2.48,  -4.56, -11.30,  -3.41,   2.54,  -1.17,  -3.01,   1.01,  -6.39,   1.12
200408,   1.85,   0.12,   0.11,   1.89,   3.19,   1.19,  -1.76,   0.26,   4.49,   0.40,   0.01,  -0.98,   2.40,   3.01,   1.28,   1.01,   4.46,   3.84,  -0.27,   3.77,  -2.65,   0.12,  -3.41,   0.33,  -1.80,   0.33,   8.80,   5.31,  -5.02,  -1.19,   3.67,   1.28,  -4.07,  -3.16,  -5.60,  -2.68,  -6.00,  -6.01,   0.12,   0.28,  -0.52,  -2.44,  -0.74,  -2.61,   3.98,   1.06,   7.93,   3.33,  -1.16
200409,   3.00,  -0.39,  -4.04,  -7.90,  -2.48,   8.09,   3.72,   1.25,  -2.89,   2.85,   1.22,   6.21,  -3.35,   4.34,  -1.55,   3.01,   2.52,   7.96,   7.80,   2.60,   6.03,   2.48,   2.11,  -0.20,   5.26,   4.61,   5.81,   8.63,   8.64,   8.89,   1.42,   1.34,   0.95,   3.96,   1.88,   4.64,   2.08,   3.79,  -0.39,   3.04,   3.25,   0.01,   2.86,   4.66,  -0.63,   1.48,   2.38,   1.51,   2.53
200410,   2.45,   3.58,   6.75,   1.14,   2.84,  -0.68,   2.94,   2.42,  -3.47,   4.73,  -0.38,  -2.55,  -2.53,   0.48,   3.68,   6.02,   1.47,   0.80,  -3.55,   4.02,  -0.99,   3.20,  -4.29,  -2.90,   0.73,  -1.39,   3.50,  -8.74,  -0.45,   0.67,   4.23,   3.36,  -1.94,   2.12,   4.51,   5.25,   5.73,   5.43,  -3.94,   3.54,   6.42,   2.64,   3.37,   2.78,   2.29,  -5.03,   4.14,   4.90,   1.51
200411,   0.58,   3.50,   0.95,  -0.68,  17.40,   6.72,   6.96,   2.23,   4.06,   4.12,   8.38,   1.26,  -0.13,   8.76,   8.22,   5.40,   6.43,   7.51,  12.82,   9.27,   7.71,   7.90,   8.11,   6.64,   7.44,  12.24,   0.67,   8.56,  25.42,   6.31,   4.92,   3.42,  11.30,   4.92,   7.26,   6.67,   4.19,   3.91,   5.35,  10.43,   5.88,   8.44,   2.36,   7.55,   2.95,   8.16,   5.22,   5.78,   3.99
