,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
199810,   9.20,  15.76,  10.82,   6.96,   7.37,  18.54,   6.86,   3.85,   1.68,   3.02,  11.21,   8.09,  13.22,  10.10,  11.91,  14.25,   1.26,   2.96,   1.23,  -1.76,   6.82,   1.08,  10.28,   9.62,   8.12,   3.89,  12.31,  10.52,  10.05,   7.65
199811,   4.34,   5.79,   9.15,  12.57,   8.36,   1.09,   3.36,   6.18,   4.47,   9.71,   3.28,  -2.08,   3.87,   3.96,   4.81,   9.17,  -0.51,   6.11,   0.34,   1.35,   3.67,  12.52,  10.26,   6.39,   2.98,   2.55,  11.13,   3.72,   6.37,  -0.62
199812,  -1.64,  -0.31,  -3.04,  -3.08,   9.45,   5.40,   3.80,   5.02,  -4.58,   5.59,   4.47,  -0.81,  -0.26,  12.00,   4.21,  -5.47,  -1.71,  22.61,  -1.67,   2.83,  14.32,  14.93,  14.10,  -0.15,   3.78,   3.83,  10.32,   7.04,   3.21,  -1.01
199901,  -3.79,  -1.65, -12.21,   8.19,  -0.98,  -2.09,   6.97,   0.24,  -5.21,  -7.65,  10.29,   3.80,   5.21,   2.60,   7.38,   0.16,  -2.79,  19.16,  -6.25,  -6.26,   8.79,  14.13,  13.22,  -2.72,   0.86,  -0.95,   3.60,   1.99,   0.52,  -6.27
199902,  -3.75,  -1.34, -15.97,   5.05,  -0.16,  -1.27,   1.95,   0.23,   1.12,  -8.40,  -7.64,  -5.42,  -3.20,  -4.54,  -4.83,   3.60,  -1.26,   6.28,  -3.52,  -3.78,  -2.92,  -9.42, -12.26,  -1.65,  -1.09,  -7.09,  -1.05,   7.05,   0.67,   0.82
199903,  -3.30,  -1.65,  -8.93,  -5.01,   2.93,   4.95,   1.49,   2.55,   3.49,  -6.54,   5.61,  -2.49,   2.03,   9.22,  -1.37,   4.42,  -0.04,  29.83,  14.82,  -1.69,  -0.66,  11.51,   5.13,   1.53,   3.02,  -3.75,   3.75,   3.39,   3.07,  -2.15
199904,   0.99,   5.03,   0.07,   4.89,   5.80,   4.23,   8.60,  -5.54,  22.05,   9.10,   1.53,  30.67,  16.28,  -2.89,  10.52,  14.46,  20.24,  22.95,  15.58,   7.18,   8.33,  -1.86,   6.42,  20.11,  11.71,   4.95,  -0.34,  -0.50,   6.33,  17.41
199905,   3.88,  -0.63,   9.96,  -5.55,  -1.46,  -3.01,  -2.55,  -2.05,  -5.81,   2.39,  -0.65,  -7.39,  -1.75,  -2.56,  -6.02,  -1.95, -10.27, -12.25,  -2.68,   6.72,   1.03,  -2.16,   0.33,  -3.91,  -4.85,   3.13,  -3.43,  -6.96,  -3.56,  -0.09
199906,   0.69,  -4.31,   4.86,   5.46,   4.03,   1.33,   1.59,   4.49,   2.51,   3.57,  -7.81,   8.84,   9.38,  10.54,  -1.27,   6.88,   8.39, -23.06,  -0.51,  -4.29,   5.85,   8.85,  13.11,   3.57,   0.95,   5.83,   8.93,   3.68,   2.83,   3.28
199907,  -3.90,   0.26,  -6.88,  -6.57,  -0.42,  -1.06,  -9.89,  -4.44,  -0.01,  -3.77,  -0.71,  -1.15,  -0.22,  -2.90,  -7.22,   0.01,  -8.67, -10.65,   2.11,  -0.61,  -1.61,  -6.52,   2.37,   0.34,  -2.29,  -0.42,  -6.21,  -2.59,  -5.76, -17.76
199908,  -2.29,  -3.85,   0.55,  -1.87,  -9.44,   2.62, -11.12,   3.73,  -5.78,  -8.52,  -2.03,  -0.43,  -0.17,   2.32,   4.25,  -2.33,   0.64,  11.45,   1.58,   0.62,  -7.57,   1.43,   7.93,  -3.86,  -8.26,  -4.95,  -6.27,  -4.10,  -5.24,  -8.17
199909,  -4.72, -14.94,  -6.91,  -3.10,   1.33,  -9.76,   4.70,  -7.09,  -5.45, -13.59, -11.37,  -2.54,  -0.25,   4.75,  -6.75,  -6.11,   5.94, -11.02,  -3.65,  -4.31,   4.45,   3.03,  -2.64,  -3.68,  -6.35,  -5.50,   2.83,   1.76,  -5.26,  -6.75
199910,   8.70,  16.41, -24.93,   1.36,  10.15,  11.53,   0.25,  10.78,   2.24,   2.57,   0.57,   0.79,  -5.60,  12.44,   2.77,   0.03,  -4.09,  24.43,  -2.45,   2.17,   9.53,   2.89,   3.41,   4.62,   7.71,  -7.08,   6.28,  -4.49,  14.02,  -8.40
199911,  -6.72,   8.85,   3.52,   6.62,  -8.09,   0.12, -10.36,   1.50,  -0.73,   2.13,   2.76,   7.24,   0.10,  -3.44,  -2.99,  -4.37,   0.96,  -1.47,   3.98,  -7.45,   4.29,  10.26,  14.34,  -0.45,  -5.19,   4.24,   4.14,   4.78,  -3.45,  -1.33
199912,  -5.67,  -8.83, -10.15,   7.10,  12.76,   4.17,   3.92,  -5.64,   6.64,   2.56,   2.73,  22.02,   7.33,  17.51,   2.89,   3.44,   6.70,  19.73,  -0.22,  -2.34,   4.18,  23.82,  17.86,   6.66,  -0.15,   5.91,   8.15,  -7.28,  -0.92,   9.42
200001,  -8.29,  -2.28,  -8.62,   2.29,  -0.92,  -6.51, -11.38,   7.56,  -9.33,  -7.64,  -9.75,  -2.77,   2.26, -12.49,  -0.60,  -9.30,  -6.28,  40.52,  -1.38,   5.75,  -4.04,  -9.73,  -0.64,  -8.78,  -9.59,   8.99, -14.53,  -7.39,  -4.42,  -4.12
200002,  -6.89, -11.64,  -4.01,  -1.77,  -0.71, -11.57, -12.78,  -2.88,  -7.29,  -5.84,  -5.96,   6.84,   3.20,  -0.72,  -8.16,  -7.01,  -3.02,  -3.45,  -5.61,  -7.26,  -3.59,   7.59,  25.09, -11.42,  -5.35,   1.13,  -3.93, -12.03,  -8.49,  -0.61
200003,   9.69,   0.13,   5.11,  10.52,  12.93, -14.26,  25.06,   0.28,  12.17,   5.35,  11.60,   3.49,  11.85,  16.89,   9.63,  10.01,   3.44,  -7.24,  13.91,   5.77,   7.57,   2.69,   4.56,   8.36,  12.87,   6.59,  14.36,  15.98,  16.69,  -0.16
200004,  -3.90,   3.68,   3.79,   2.20,  -7.34,   4.29,   4.30,   5.25,  -3.73,   6.48,   1.48,  -0.84,   1.44,   0.57,  11.77,   5.12,  -4.67, -15.33,  -1.01,   7.60,  -7.90, -16.55,  -6.30,  -1.09,   3.48,  -1.07,  -5.60,   3.82,  -4.25,   8.19
200005,  15.65,  11.87,  19.51,   1.19,  -5.93,   2.79,  -5.04,   3.94,  -0.10,  -3.28,  -6.51,  -4.92,  -7.10,   0.41, -15.37,  -0.69,   1.02, -12.62,  10.86,   3.90, -10.41,  -8.92, -11.65,  -1.37,  -3.63,   1.93,  -3.04,  -4.21,   5.06,   5.31
200006,   2.34,   6.05,   2.96,   0.18,  -0.10,  -2.53,  -6.77,  11.52,  -6.48,  -9.88,  -0.63,  15.33,   1.08,   0.77, -12.15, -10.37,  -4.84,  14.80,  -6.16,  -4.76,   4.18,  11.26,  13.47,  -5.39,  -1.95,  -2.12,  -2.14,  -3.76,  -4.01,   1.61
200007,  -0.88,   6.57,  -4.39,  -1.14,  -1.19,  -2.64,   5.98,  -6.16,  -0.04,   4.85,  -3.79,  -6.00,  -0.87,  -0.56,   4.60,   7.01,  -6.52,  11.38,  -2.64,   4.43,  -7.41,  -7.85,  -3.34,   4.50,   6.61,   3.93,  -2.09,  -2.11,   8.90,  -1.32
200008,  -2.66, -10.83,  19.03,   5.71,   2.82,   3.50,   2.53,   3.58,   1.87,  -3.65,   6.34,  24.57,   8.27,   6.83,   4.97,  10.23,   5.22,  17.76,   8.90,  11.72,  -0.96,  10.81,  12.86,   2.09,  -3.57,   9.90,  -5.27,  -0.75,  10.20,  13.03
200009,   4.90,   5.46,   0.87,  -8.27,  -0.67,  -1.73,  -1.23,   3.72,  -4.77,   5.55,  -2.52, -12.11, -14.06, -10.95,  -5.02,   7.43,  -5.72, -13.72,   4.43,   9.63,  -4.07,  -9.14, -17.88,  -5.85,  -1.31,   3.45,   2.55,   1.68,   2.29,  -1.14
200010,   6.07,   8.99,  22.80,  -4.98,  -1.78,  10.00,   4.27,   2.60,   4.89,  -3.03,   5.20, -12.04,  -0.05, -10.65,   2.19,  14.16,  -5.11,   7.16,  -3.08,  -2.24,  -0.42,  -7.05,  -6.70,  10.68,   7.69,  -2.68,  -1.73,   4.36,  -0.32,  -5.17
200011,   4.44,   4.20,   4.07, -14.27,  -5.27,   0.17,   4.07,   0.79,  -0.84,  -0.47,  -1.81, -15.66,  -8.73,  -9.50, -13.21,  -0.74,   4.03,   9.24,  -2.98,   3.10, -15.51, -19.32, -24.86,  -0.10,   0.85,  -6.78,  -0.70,   5.22,  -5.28,  -8.11
200012,   5.51,  -2.57,  16.96,   4.47,  10.41,   3.15,  15.85,   3.53,  12.20,   6.55,  11.76,   1.87,   7.73,   6.06,   1.48,   0.07,   5.80,  44.04,   7.62,   6.58,  -4.38,  -6.51,  -8.18,  11.41,   2.23,  12.64,   4.31,   2.47,  10.11,  -0.90
200101,  -4.17,  -4.75,   0.07,  15.87,   2.81,  -3.97,   3.64,  -8.94,  -4.13,  13.59,  -1.77,   5.92,  11.04,   3.53,  14.89,  -5.65,   1.58,  -2.48,  -3.39, -10.77,  14.39,  18.25,  14.11,  -4.15,   5.66,  -1.53,   9.95,  -3.89,  -0.49,  -3.31
200102,   1.30,  -6.25,   9.47,  -3.43,   0.13,  -1.08, -11.70,  -0.50,  -1.03,  -1.56,   0.71, -23.39,  -9.95, -14.37,  -0.78,   3.36,   2.51,  23.09,   0.01,   6.24,  -9.89, -15.88, -31.69,   2.45,  -6.67,  -4.73,  -6.21,  -0.06,  -5.29,   1.39
200103,  -3.36,  -9.39,  -0.14,  -7.98,  -6.58,  -8.86,  -1.20,  -8.44,  -4.91,  -4.16,  -0.67,  -8.41,  -8.44, -11.89,  -2.28,  -9.27,  -2.52,  18.90,  -0.41,   1.64,  -5.69, -12.74, -13.81,  -6.09,  -1.15,  -6.00,  -2.03,  -5.14,  -3.04,  -7.66
200104,  -1.73,  -2.20,   5.67,  13.25,   4.92,   1.77,   6.86,   3.99,   6.41,   5.65,   1.58,  13.33,  17.25,  10.86,   7.17,  12.64,   7.30,   8.44,  10.33,   5.46,   2.51,  18.74,  15.87,   5.63,   3.11,   8.04,   4.98,   6.81,   3.97,  12.77
200105,   2.61,   4.71,   2.25,  10.21,   3.32,   5.38,   3.66,   3.03,   2.59,   2.23,   2.23,   0.24,   2.36,   3.94,  -4.28,   2.40,   9.96, -13.58,   0.17,   0.01,  -1.28,   1.34,  -6.58,   1.75,   4.60,  -0.28,   1.64,   4.28,   3.84,   1.29
200106,  -0.87,  -4.94,  -0.57,  -1.35,   0.79,   0.85,  -2.45,  -2.85,  -2.40,   3.78,   0.36,  -7.02,  -4.65,  -7.85,   4.30, -13.64,  -4.16, -16.55,  -7.67,  -6.22,  -3.00,   4.07,  -1.49,  -4.45,  -3.11,  -1.95,  -2.50,  -3.85,   0.70,  -0.74
200107,   3.37,   0.80,  -9.19,  -6.11,  -0.43,   4.41,   0.59,   2.30,  -3.37,   8.91,  -0.59,  -2.16,  -2.52,  -4.81,   3.75,   3.38,  -5.58, -15.65,  -2.46,  -3.66,  -0.67,  -9.33,  -4.40,   5.57,  -0.18,   0.18,   5.42,   4.01,  -0.71,  -9.04
200108,   3.22,   6.10,   4.66,   0.81,  -4.24,   0.99,  -3.46,  -3.11,  -0.99,  -2.55,   0.74,  -6.13,  -5.33,  -2.61, -14.21,  -5.61,   2.39,   7.31,  -3.66,   0.42,  -9.24, -12.22, -11.19,  -1.65,  -4.34,  -4.19,  -8.42,   1.18,  -5.69,  -5.22
200109,   0.45,  -3.22,   2.92, -16.13,  -8.18,  -5.23, -16.91,  -0.59,  -9.59, -17.83, -14.00, -21.99, -19.80, -13.46, -17.79, -24.14,  -2.11, -15.78,  -5.59,  -6.39,  -2.45, -12.95, -24.47,  -8.57, -15.00,  -8.08,  -9.98, -12.99,  -5.92, -11.18
200110,   1.25,   1.34,  -2.82,   8.24,   0.02,   1.16,   7.58,   1.18,   3.42,   5.59,   6.64,   2.42,  10.64,   2.66,  -2.31,   4.28,  -4.04,  29.31,   4.61,   1.41,  -9.39,  10.51,  19.48,   0.96,   3.25,  -7.84,   3.53,   2.86,  -1.38,  -0.85
200111,   0.60,   0.01,   1.19,  10.37,   9.57,   6.01,   9.65,   5.04,  10.96,   7.08,   7.08,  15.74,   7.77,   9.95,  17.84,   8.07,   3.95, -14.33,  -4.03,  -1.63,   6.09,  11.86,  20.35,   9.49,  11.63,  -2.66,  13.14,   5.86,   7.17,   5.75
200112,   2.61,   1.62,  -1.72,   4.62,   3.58,   1.74,   7.18,  -2.88,  -1.01,  12.68,   9.02,  -2.61,   6.51,   5.34,  -4.07,   5.17,   3.80,   9.95,   6.13,   3.85,   2.74,   3.13,  -3.97,   2.44,   1.59,   2.05,   4.98,   4.12,   2.88,   4.40
200201,   2.41,  -3.76,   8.45,   4.37,   0.56,   2.64,   5.43,  -2.36,  -1.30,   3.56,   0.69,  -0.21,   2.04,   1.10,   3.19,   5.41,   2.05,  -9.24,  -2.92,  -4.07,  -7.14,  -6.76,   3.33,   0.08,   6.66,   3.77,   2.24,   6.30,  -1.33,  -6.49
200202,   1.91,   8.14,   5.04,   2.01,   7.06,   2.53,  -0.98,  -0.51,   4.67,   6.60,   4.39,  -0.01,   3.87,  -0.56,   5.64,   8.31,   4.34,  -0.70,   5.24,  -0.25,  -2.39,  -8.24, -16.80,   5.19,   1.94,  -2.92,   0.43,  -1.27,  -1.12,   2.66
200203,   1.15,   8.30,   1.58,   7.79,   5.00,   4.61,   4.93,   0.46,   5.17,   2.00,   1.83,   6.02,   9.87,   5.27,   7.90,   3.10,   8.20,  14.67,   7.77,  10.04,   0.31,   4.11,   9.59,   1.95,   3.14,   4.93,   1.53,   5.33,   6.50,  -0.53
200204,   2.20,   5.03,   3.29,   4.42,  -2.08,   0.15,   1.47,  -7.59,  -5.08,   8.70,   4.35,  -7.04,  -2.50,  -1.27,   1.52,  -3.35,   0.64,  -7.14,  -4.40,  -0.56, -12.71, -15.04,  -8.27,   2.34,  -4.67,   1.18,  -2.19,   3.97,  -1.34, -12.19
200205,   2.53,  -0.50,   4.53,  -3.83,  -0.41,  -0.17,  -1.77,  -2.23,   1.78,   0.78,  -2.50,   0.28,  -4.34,   2.31,   0.97,   0.56,   7.77,   5.54,  -0.63,  -6.47,   3.01,  -3.40,  -3.08,   0.34,  -0.15,  -3.88,  -1.27,   0.05,  -0.21,  -1.21
200206,  -3.17,  -0.27, -22.05,  -6.45,  -4.21,  -2.96,  -1.75,  -9.60,  -1.06,  -3.93,  -2.28,  -5.28,  -7.43,  -7.35,  -9.44,  -0.38,  -8.96,  -6.33,  -0.39,  -5.36, -14.40,  -7.01, -18.73,  -2.67,  -0.13,  -5.73,  -5.14,  -4.21,  -4.70,  -4.58
200207,  -9.13,  -7.28,   4.07, -15.06,  -5.28,  -2.60,  -9.89,  -2.55,  -9.27, -22.52, -10.99, -20.34, -14.24,  -8.80, -12.92,  -8.25,  -9.83, -30.20, -11.77, -12.30, -11.67, -10.21,  -9.05,  -5.91,  -5.08,  -9.84, -11.96,  -9.53,  -7.35,   4.81
200208,   0.06,   2.39,   8.92,   5.38,   3.32,   1.69,  -2.04,   0.66,   1.89,  -2.90,  -1.36,  -4.95,  -0.67,  -0.63,  -1.80,  -9.64,   7.23,   9.82,   0.49,   3.38,   0.33,   2.24,  -3.37,  -0.64,  -2.00,   4.62,   1.98,  -3.72,   2.02,  -3.91
200209,  -4.90,  -5.53, -21.27,  -4.73,  -3.61,  -2.59,  -5.60,  -5.86, -11.14,  -7.58,  -8.77, -18.49,  -9.75,  -9.08, -13.49,  -9.48,  -7.70,  -8.14,  -8.13, -10.86,  -9.30, -14.15, -17.80, -10.26,  -5.08,  -6.16,  -9.49, -13.38, -10.85, -14.63
200210,   8.04,  -0.40,   4.90,  10.87,   5.62,   3.07,   8.97,   5.69,   5.72,   3.88,   3.04,   6.66,   9.75,   5.73,  -9.39,  -0.10,  -8.36,   4.16,   3.28,  -0.68,  21.36,  18.73,  15.40,   3.97,   2.46,   5.47,   6.44,  -0.24,   7.58,   1.13
200211,  -0.55,  -3.06,  -6.59,   9.01,  -1.00,  -2.00,   4.77,   3.70,   9.42,  10.87,   3.96,  18.28,  12.17,  11.67,  17.84,   7.13,   4.55,  10.31,   3.10,   1.62,  11.76,  10.77,  21.42,   7.62,   4.37,  -3.27,   2.90,   5.71,   3.52,   5.98
200212,   0.70,  -3.20,   8.98, -13.81,  -1.06,  -0.04,  -4.75,  -4.05,  -4.29,  -4.65,  -1.51, -10.40,  -8.77,  -3.79,  -9.03,  -2.80,  10.16,  12.11,   0.67,   3.85,  -9.07,  -8.48, -16.34,  -5.13,  -1.20,  -2.61,  -8.02,  -5.35,  -4.48,  -7.01
200301,  -5.90,  -5.85,  -6.25,  -7.86,   1.12,  -2.43,  -3.89,  -0.60,  -6.03,  -3.82,  -3.73,  -5.06,  -5.83,  -5.03,  -2.54,  -3.47,  -1.11, -14.24,  -2.30,  -3.17,  -3.53,  -2.21,  -0.91,  -1.37,  -5.16,  -2.39,  -5.09,  -5.89,  -1.34,  -5.14
200302,  -5.18,  -0.83,   1.24,  -1.75,  -4.82,  -2.83,  -2.35,  -1.94,  -4.21,  -4.02,  -0.13,   2.28,   2.10,  -0.38,  -6.33,  -8.59,  -7.43,  14.54,   1.88,  -3.92,  -6.44,  -1.62,   3.47,  -1.61,  -3.51,  -3.43,  -0.51,  -4.64,  -3.05,   1.57
200303,  -0.56,   1.00, -19.68,   0.26,  -2.22,   6.49,   6.38,   3.79,   3.43,  -0.91,   1.38,  -3.26,  -2.03,  -3.58,  -3.84,  -5.47,  -4.34,  -3.51,   1.22,   4.35,  -0.60,   0.42,  -2.30,   0.79,   3.26,  -0.72,   5.48,   5.16,   0.01,   5.05
200304,   4.84,   2.20,   2.71,  14.48,   8.15,   3.47,   7.16,   4.32,   9.98,  11.85,   7.77,  10.36,   8.73,  10.69,  19.07,   9.08,   6.59,   2.27,  -0.60,   7.44,  11.15,   8.31,  10.76,   3.10,  10.48,   5.71,   9.69,   9.04,  11.24,  13.68
200305,   5.10,  10.20,  32.47,   6.56,   6.51,   2.86,   4.24,   3.91,   0.84,   4.21,  11.44,  13.01,   6.04,   6.90,   3.72,  11.35,  11.71,  25.44,   8.76,  10.11,   6.16,   5.90,  13.93,   2.68,   4.04,   6.80,   2.50,   7.64,   5.69,  -0.99
200306,   0.71,   0.81,  10.91,   5.02,  -1.57,  -2.52,  -0.74,   4.11,  -1.10,  -1.88,  -0.52,   2.21,   2.45,  -0.08,   3.25,   6.42,   5.36,   0.71,  -1.24,   0.66,   1.97,   1.02,   0.10,   1.30,   0.49,   4.50,   2.78,   6.93,   0.58,   0.71
200307,  -1.52,  -1.82, -11.30,  -0.58,  -1.16,   0.95,   2.95,   0.62,   7.88,  13.47,   0.20,   6.90,   9.54,   7.64,   6.09,   4.30,  11.06, -12.55,  -2.60,  -5.25,  -1.65,   2.67,   8.54,   4.74,   0.89,  -0.84,   4.32,   2.22,   4.52,   0.24
200308,   0.75,  -2.03,   2.53,   4.90,   0.90,   1.06,   5.62,  -2.53,   1.68,   6.35,   5.59,   4.65,   7.77,   6.68,   8.41,   7.98,   8.54,   7.50,   6.26,   1.91,   1.34,   3.73,   8.24,   3.63,   1.32,   3.17,   7.94,   1.12,  -0.75,   3.58
200309,   1.64,  -1.55,   8.10,  -2.78,  -0.03,   2.13,  -0.84,   0.24,  -6.02,  -2.96,   0.02,  -3.31,  -7.72,  -6.12,  -5.02,  -6.78,   0.91,  -2.34,  -2.31,   3.90,  -5.65,   0.66,  -2.51,  -2.12,  -0.74,   0.51,  -5.82,   1.77,   0.66,  -0.22
200310,   3.55,   5.70,   6.14,   4.15,   7.58,   4.43,  11.59,   0.72,   6.62,   3.32,  11.21,  19.24,  12.24,   9.99,   9.08,  11.09,  13.93,   9.76,   1.46,   1.58,   6.66,   3.12,  13.14,   7.87,  10.07,   4.79,   9.86,   6.85,   7.08,  -0.90
200311,   3.05,   2.35,  11.59,   4.69,   2.12,  -0.86,   3.44,   1.63,   2.87,  -0.83,   4.81,   3.54,   3.76,   7.35,   3.81,  -0.30,  11.27,   1.59,   0.60,   0.94,  -0.63,   1.08,   3.08,   0.97,  -0.69,   4.43,  -0.47,   3.80,   0.70,   0.03
200312,   1.73,   6.63,   5.67,   5.75,   2.86,   2.31,   0.90,   5.68,   9.57,   1.20,   3.80,  10.86,   3.90,   5.46,  15.52,  10.92,   4.46,  26.48,  13.45,   5.81,   7.39,   4.92,  -0.01,   9.00,   1.57,   3.34,  -3.24,  -0.36,   4.26,   8.22
200401,   1.13,  -2.90,   2.05,   0.23,   1.36,   2.24,  -1.34,   3.04,  -1.93,   1.14,  -2.09,  -0.16,  -1.35,  -0.43,  -3.35,   2.42,  -9.94,  -7.38,   0.54,   1.92,   1.42,   3.72,   4.94,  -3.50,  -4.06,   2.95,  -0.20,   0.44,   3.31,   6.05
200402,   6.04,   2.59,   3.82,   1.15,   1.06,   2.98,   5.74,   0.91,   2.66,  10.43,   6.82,   6.45,   0.58,  -2.50,  -1.47,  -0.72,   4.23,   7.11,   4.67,   2.06,  -0.79,  -2.71,  -2.74,   3.45,   0.08,   2.26,   6.75,   7.19,   2.79,  -1.97
200403,   1.01,  -0.21,  -4.03,   1.44,  -0.20,   1.57,   3.33,  -3.91,  -1.69,  -2.29,   3.82,  -4.46,   1.15,  -0.49,  -1.90,  -4.73,   2.75,   6.95,  -0.24,   1.17,  -2.44,  -1.50,  -2.54,   0.67,  -0.54,   2.18,  -0.13,   0.74,  -0.65,  -4.74
200404,   3.09,   0.38,   1.91,  -2.33,  -0.08,   2.24,  -2.13,   3.57,  -0.63,  -3.49,  -3.84,  -8.77,  -2.55,  -1.78,   3.59,   2.50, -18.18,   2.92,   2.48,  -3.51,  -0.51,  -0.68,  -8.12,   1.24,   0.21,   0.91,  -3.21,  -0.86,  -4.52,  -1.44
200405,  -2.11,   2.25, -12.61,   0.80,   0.44,   1.51,   0.04,  -0.38,   0.61,  -4.85,   2.16,   5.78,   2.01,   1.08,  -2.90,   0.91,   6.03,   6.63,   0.35,   1.28,  -2.95,   2.53,   6.87,   0.55,   2.18,   0.16,   0.71,  -2.96,   1.83,   3.45
200406,   2.75,  -0.22,   6.03,   3.47,  -1.94,   2.30,   4.62,  -0.38,   5.43,   2.99,   1.30,   9.40,   5.96,   6.85,   5.30,   8.95,   2.21,  13.81,   5.39,   2.01,   0.56,   3.68,   1.18,   5.16,   6.16,   2.88,  -0.34,  -0.54,   0.59,   5.00
200407,  -5.02, -10.02,  -3.75,  -6.19,  -4.33,  -5.28,  -5.12,  -5.87,  -3.33,  -1.91,  -3.67,  -0.20,  -5.88,  -8.63,  -3.65,   0.95,   2.23,  -1.56,   3.36,   1.05,  -1.27,  -6.15, -10.13,  -5.29,  -4.56, -11.30,  -3.41,   2.54,  -2.31,   0.69
200408,   0.16,   1.89,   3.19,  -1.38,   0.09,   4.49,   0.40,   1.66,   3.01,   1.01,   4.20,  -0.27,  -2.52,   0.12,  -3.41,   0.02,   7.10,  -5.02,  -1.19,   3.67,   1.28,  -2.87,  -5.74,   0.13,  -0.52,  -2.44,  -0.74,  -2.61,   3.11,  -0.97
200409,  -0.53,  -7.90,  -2.48,   4.30,   1.37,  -2.89,   2.85,  -1.41,   4.34,   3.01,   4.79,   7.80,   5.95,   2.48,   2.11,   0.58,   7.16,   8.64,   8.89,   1.42,   1.34,   4.27,   2.25,  -0.12,   3.25,   0.01,   2.86,   4.66,   0.21,   2.50
200410,   3.74,   1.14,   2.84,   2.44,   2.27,  -3.47,   4.73,  -2.41,   0.48,   6.02,   1.18,  -3.55,  -0.88,   3.20,  -4.29,  -2.35,  -2.43,  -0.45,   0.67,   4.23,   3.36,   4.27,   5.25,  -3.33,   6.42,   2.64,   3.37,   2.78,   0.57,   1.41
200411,   3.28,  -0.68,  17.40,   6.93,   2.71,   4.06,   4.12,   0.66,   8.76,   5.40,   6.89,  12.82,   7.74,   7.90,   8.11,   6.76,   4.24,  25.42,   6.31,   4.92,   3.42,   6.48,   5.38,   5.80,   5.88,   8.44,   2.36,   7.55,   4.70,   4.65
200412,   5.04,   4.36,   7.48,   7.73,   1.37,   4.20,   5.82,   5.66,   2.82,   4.10,   6.31,  -1.73,   3.39,   4.14,   4.96,   0.54,  -2.70,  -3.03,  -2.08,   2.41,   4.34,   3.22,   3.20,   3.62,   3.81,   5.89,   2.99,   4.89,   4.24,   3.38
200501,  -0.08,  -0.67,   4.36,  -4.56,  -3.36,  -1.28,  -2.65,  -4.05,  -1.47,  -3.35,   3.76,  -0.40,  -5.20,  -0.99,  -8.00,  -1.15,  -2.74,   4.55,   2.98,   1.76,  -3.93,  -5.77,  -5.85,  -3.17,  -7.83,  -2.72,  -1.00,   0.44,  -2.13,  -1.43
200502,  -0.93,   1.46,   3.12,  -1.05,   0.15,  -0.07,   1.99,   2.48,   8.30,   0.14,   3.36,   9.70,   6.82,   2.12,  -0.33,   4.25,  10.99,  14.13,  19.13,   2.32,  -0.15,  -1.52,   1.34,   2.40,   2.67,   3.08,   0.36,   1.16,  -0.23,  -0.63
200503,  -1.19,  -0.99,   0.31,  -0.64,  -1.50,  -0.60,  -1.23,  -0.41,  -2.05,  -6.46,  -3.96,  -7.45,  -3.25,  -2.14,  -8.53,   2.30,  -6.13,  -3.52,  -3.27,   0.63,  -0.11,  -2.15,  -2.36,  -0.63,  -1.79,  -1.85,   0.45,   0.26,  -3.22,   1.50
200504,  -0.11,   2.19,  -1.34,  -4.72,  -3.00,  -2.81,  -7.36,   3.95,  -7.46,  -6.34,  -2.15,  -9.76,  -5.32,  -8.22, -11.28,  -0.85,  -9.39,  -6.14,  -5.77,   2.10,  -1.94,  -4.53,  -4.41,  -7.95,  -5.60,  -2.71,  -5.73,  -5.94,  -0.93,  -0.31
200505,   1.93,   2.41,   3.18,   4.29,  -0.66,   1.63,   6.66,   1.45,   0.22,   6.48,   6.50,   0.22,   5.41,   6.97,  10.23,   5.26,   1.43,  10.40,   2.04,   1.70,   1.42,   5.08,   9.45,   0.52,   4.93,   4.29,   6.61,   8.14,   3.36,   1.69
200506,  -2.01,  -3.93,  -2.34,  -0.93,  -0.42,  -2.49,   5.96,  -0.57,  -0.95,   1.73,   3.88,  -2.95,   0.17,  -3.07,   2.97,   0.13,   4.98,   7.18,   5.84,   5.57,   0.05,  -1.27,  -0.99,  -3.16,  -3.58,   1.54,   3.08,  -2.61,   2.46,  -3.02
200507,   1.60,   1.66,   3.58,   3.47,   2.75,   3.36,   3.01,   3.74,   4.62,   2.88,   9.48,  13.16,  10.37,   6.42,   7.55,   2.45,   3.79,  20.96,   5.82,   2.99,   2.91,   5.22,   6.53,   4.99,   7.81,   5.27,   6.05,   4.51,   1.74,  -0.28
200508,  -1.58,   0.48,   4.54,  -0.87,   1.61,  -1.05,  -4.02,  -0.33,  -6.05,  -2.20,  -2.19,  -0.77,   0.89,   0.49,  -4.17,  -0.06,   2.97,   8.75,   5.64,   1.16,  -1.14,   0.41,  -1.53,  -2.85,  -3.52,  -1.33,  -6.58,  -4.74,  -1.44,  -2.42
200509,   0.65,   0.55,   4.74,  -1.76,  -3.46,   1.28,  -1.42,  -1.95,  -1.85,  -4.50,   2.43,   3.06,  -0.48,   2.58,  -6.43,   1.53,  14.30,   9.44,   6.99,   4.39,  -1.58,  -0.09,   1.40,  -0.07,   3.07,   0.00,  -2.14,  -0.43,   1.16,   0.52
