,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
200209,  -6.21,  -6.40, -19.40,  -7.17,  -8.67,  -6.81,  -7.24,  -8.70, -10.72, -14.37,  -9.22, -11.48,  -9.52, -11.14,  -9.42,  -6.12, -10.44,  -8.12,  -4.91,  -7.34, -11.02, -11.18, -15.42,  -7.58,  -9.80,  -7.08,  -8.58,  -7.06,  -3.73,  -9.80
200210,   0.45,   5.91,  -2.54,   4.08,   5.79,   6.81,   6.24,   4.64,   3.14,   1.48,   0.44,  -0.57,   7.00,   2.35,  -1.22,   0.51,  -8.93,   3.70,   1.61,  -0.36,   9.50,   9.04,  12.36,   0.35,   5.61,   0.46,   2.16,  -4.14,   1.74,  -2.28
200211,   2.71,   2.18,   2.04,  11.25,  16.72,   6.57,  10.28,  11.33,   7.91,   9.35,   8.23,  15.51,  11.19,  15.53,   9.65,   5.19,   0.39,   7.95,   2.85,   3.34,  26.05,  20.14,  30.11,  11.54,   7.26,   9.78,  12.10,   2.69,   4.15,   9.89
200212,   0.99,  -4.74,   3.11,  -5.80,  -3.71,  -3.81,  -4.08,  -7.03,  -6.09,   1.08,  -4.69,  -8.52,  -6.49,  -5.05,  -5.25,  -4.51,   3.47,  11.83,   1.73,   2.28,  -7.16,  -7.45, -13.52,  -1.99,  -1.77,  -3.15,  -8.84,  -1.73,   0.12,  -0.99
200301,  -2.57,  -4.09,   1.42,   0.12,  -2.14,   0.59,   1.15,   1.70,  -3.18,  -2.61,  -2.80,  -2.61,  -0.33,  -0.37,  -5.79,  -4.40,   5.51, -13.39,   3.21,  -1.78,  -0.60,   1.50,   1.09,  -2.51,  -4.28,  -0.79,  -4.56,  -2.82,   1.80,   1.42
200302,  -3.99,   6.52,   0.89,  -1.69,  -7.79,  -1.77,  -2.53,  -2.64,  -2.04,   0.82,  -2.38,  -4.45,  -2.94,  -5.94,  -7.67,  -4.67, -10.02,  14.94,   4.29,  -3.98,  -5.49,  -3.37,  -2.91,  -4.94,  -6.27,  -4.39,  -4.28,  -4.54,  -0.22,  -5.88
200303,   0.57,   0.10, -13.80,   1.29,   0.21,  -3.04,   2.32,   4.81,   0.75,  -2.44,   2.47,  -3.16,  -3.05,  -2.16,  -4.78,  -2.22,   0.16,  -0.85,  -0.91,   3.85,   0.93,   2.56,   0.68,   1.66,   2.38,  -1.51,   2.03,   0.40,   1.08,  -0.17
200304,   4.87,  25.33,   1.61,   5.94,   7.49,   9.51,  10.67,  15.44,  10.49,   7.32,  10.83,   5.59,   8.24,   9.30,  16.56,   4.92,   5.04,   4.44,   1.06,   9.39,  15.04,  12.67,  10.94,   4.32,  13.19,   9.70,  11.93,   5.48,   7.51,   7.32
200305,   5.32,   5.24,  53.51,   6.80,   7.36,   5.65,   6.65,  23.65,   6.08,   3.80,  11.70,  14.13,  12.60,  15.81,   6.04,   8.33,  11.21,  22.86,  20.79,  10.59,  18.32,  19.40,  23.56,   7.36,  14.65,   8.40,  11.85,   6.95,   6.97,   6.44
200306,   3.94,  -1.07,   9.96,   6.69,   2.41,   2.03,   4.64,   8.78,  -0.73,   0.57,   4.85,   5.13,   3.30,  -0.29,   5.82,   8.02,   3.08,   2.34,   5.81,  -0.97,   9.00,   6.40,   5.32,   2.61,   8.43,   8.63,   7.30,   7.43,   2.64,   4.66
200307,   5.12,  -1.91, -10.34,   5.41,   1.69,   8.13,   6.14,   6.71,   4.65,   0.63,   3.83,   5.84,   8.02,   8.59,   9.35,   9.15,  13.83, -11.34,  -4.00,  -2.24,   6.93,  11.14,  12.33,   3.26,   7.47,   9.58,   8.89,   3.61,   5.64,   6.67
200308,   4.89,   2.91,  -0.45,   2.97,   2.81,   5.54,   8.09,   4.62,   5.41,  -1.62,   6.03,   6.26,   7.91,  12.57,   8.46,   4.01,  13.08,   3.90,   7.91,   1.05,   2.12,   5.65,   9.00,   1.65,   3.48,   6.70,   7.19,   3.51,   2.10,   1.77
200309,   2.19,   4.13,   1.31,   2.22,   0.78,   1.82,   1.99,   7.25,   0.25,   7.60,   0.67,  -3.01,  -1.20,   5.33,  -2.32,  -1.03,   4.27,  -1.80,  -0.07,   2.77,  -0.47,   2.90,   4.04,  -1.84,   2.35,   2.88,  -2.50,   1.40,   1.77,   0.76
200310,   5.04,   7.49,   7.73,   7.30,   5.85,   8.31,   8.35,   5.05,   5.49,  -4.07,  10.96,  14.42,   9.24,  13.56,  11.84,   9.63,  12.43,   8.62,   5.72,   3.14,   5.91,  10.42,  14.08,   5.28,   6.87,   9.54,  10.71,   8.97,   6.49,   6.97
200311,   5.95,   6.93,   9.35,   2.72,   2.96,   0.94,   0.80,   2.66,   5.53,   2.84,   3.55,   2.07,   4.81,   5.41,   2.84,   4.24,  25.55,   0.58,   2.73,   2.30,   5.08,   3.30,   6.42,   1.57,   3.28,   3.46,   3.51,   2.57,   3.70,   3.95
200312,   4.29,   2.52,   0.71,   1.91,   4.88,   0.42,   0.32,   4.09,   9.18,   3.52,   5.37,  20.30,   4.39,   3.10,   7.02,   7.85,  18.33,  27.71,  17.10,   4.16,   3.89,   2.01,   0.11,   6.71,   4.48,   5.83,  -0.98,   2.47,   2.44,   7.39
200401,   6.17,   1.03,   4.61,   3.65,   6.31,   5.42,   2.69,  11.92,   5.43,  10.03,   4.41,   1.17,   6.08,   5.63,   3.43,   2.86,  -2.33,  -6.52,   5.65,   2.18,   8.42,  10.10,  13.34,   1.15,   3.33,   7.77,   3.90,   5.26,   3.55,   7.78
200402,   3.92,   3.27,  23.67,   3.05,   2.93,   0.60,   4.59,   0.46,   0.72,   2.02,   4.58,   7.30,   1.11,  -1.30,   0.02,  -3.42,   1.73,   5.67,   4.60,   2.18,  -2.55,  -0.55,  -3.01,  -0.15,   1.33,   1.39,   5.26,   5.38,   1.92,   2.75
200403,   2.87,   0.71,  -2.85,   3.17,   0.71,  -1.42,  -0.13,   0.38,   1.81,  -6.75,   2.14,   2.32,  -0.70,   2.00,  -1.07,  -2.02,   2.40,   6.97,   2.83,   0.87,  -4.35,   1.25,  -2.61,   0.31,  -0.12,   0.48,   1.34,   2.28,   0.21,   1.11
200404,  -0.51,   0.90,  -4.76,  -2.58,  -0.45,   0.54,   1.88,  -1.16,  -2.39,  -3.17,  -1.62,  -3.01,  -3.66,   0.07,   0.38,   4.34, -18.56,   3.54,   2.92,  -2.97,  -5.46,  -4.24,  -7.75,  -2.02,  -1.98,  -0.82,  -3.04,  -0.03,  -3.86,  -2.54
200405,   1.09,   0.83,  -4.35,   1.83,  -1.40,  -2.32,  -0.26,  -3.97,   0.84,  -7.23,  -0.45,   4.67,   1.56,   0.04,  -3.85,  -1.09,   7.32,   7.15,  -1.47,   0.36,  -2.38,   0.13,   3.73,   1.56,  -1.34,  -0.72,  -0.21,  -3.45,   0.68,  -0.28
200406,   2.88,   3.48,  11.54,   3.60,  -0.07,   0.20,   3.33,  -0.09,   5.84,   5.91,   2.70,   9.02,   6.41,   3.38,   9.05,  13.11,   7.15,   9.49,   8.25,   2.68,  -2.06,   1.22,   1.79,   6.62,   9.47,   4.90,   3.18,   0.79,   1.89,   4.86
200407,  -5.63,  -2.76,   1.45,  -6.30,  -4.22,  -5.89,  -5.58,  -9.98,  -6.01,  -1.42,  -4.11,   1.62,  -6.96,  -9.15,  -4.30,  -1.39,   1.54,   2.18,   0.89,  -0.82,  -8.58, -10.74, -13.78,  -2.93,  -3.78,  -6.76,  -5.25,  -3.29,  -1.85,  -3.94
200408,  -2.27,  -1.23,  10.07,  -2.27,  -1.95,  -2.97,  -3.56,   0.06,   2.29,  -5.15,   1.16,  -1.77,  -2.47,  -1.44,  -5.11,  -3.84,   4.26,   0.91,  -5.31,   3.02,  -2.47,  -3.57,  -2.91,  -0.73,  -4.38,  -2.13,  -3.27,  -2.82,   1.61,  -2.03
200409,   0.05,  -1.13,   0.54,   3.47,   3.11,   4.37,   3.65,   4.23,   6.34,   4.76,   4.74,   7.58,   4.70,   3.13,  -2.27,   4.15,  11.14,   4.70,  13.10,   1.68,   1.48,   5.77,   3.70,   1.68,   3.80,   4.37,   4.02,   3.34,   3.00,   3.60
200410,   1.06,   4.74,   0.45,   3.28,   0.93,  -2.21,   1.57,  -1.18,   2.50,   3.85,   1.15,  -2.89,   0.24,   1.08,  -2.26,   2.06,  -6.42,  -3.15,   2.86,   2.42,   2.88,   3.65,   2.98,  -1.18,   4.13,   1.05,   4.11,   1.46,   2.45,   0.13
200411,   6.03,   5.62,  12.27,  10.95,   8.93,   8.41,   5.63,   8.18,  11.03,   4.50,   8.48,  21.84,   9.87,   9.37,   7.61,  24.69,   4.99,  25.35,   9.37,   5.47,  12.65,   8.73,  10.04,   8.38,   9.64,  12.45,   8.35,   8.26,   6.07,  12.53
200412,   5.85,   4.38,   0.84,   9.69,   4.25,   6.32,   9.50,   7.69,   4.43,   3.66,  10.13,   5.37,   7.69,   5.99,   6.13,   1.67,  -2.50,  -2.15,  -0.39,   1.92,   9.07,   8.45,   8.51,   3.70,   5.59,   6.50,   4.52,   5.78,   2.80,   5.65
200501,  -0.45,   0.30,   1.22,  -4.05,  -2.03,  -2.04,   0.86,  -4.04,  -2.65,  -2.77,  -0.59,   0.58,  -4.51,  -3.07,  -8.63,  -5.23,  -2.37,   3.34,   2.51,   0.33,  -5.76,  -5.09,  -8.66,  -5.59,  -3.15,  -2.61,  -2.32,   3.38,  -2.00,  -2.58
200502,   0.12,  -0.97,   6.60,  -0.61,   4.20,  -1.58,   1.99,  -2.07,   3.76,   0.13,   2.41,   7.40,   4.04,   3.19,   0.57,   3.96,  11.19,  14.27,  17.02,   1.97,  -1.45,   0.05,  -0.08,   2.84,   2.10,   2.18,   1.39,   1.93,   0.29,  -0.06
200503,  -1.35,   0.24,  -3.38,  -4.25,  -2.43,  -2.50,   0.49,  -7.33,  -1.71,  -8.62,  -3.83,  -6.60,   0.79,  -3.04,  -7.98,   0.56,  -6.97,  -7.42,   0.14,  -0.24,  -4.20,  -2.67,  -5.19,  -3.88,  -2.24,  -2.80,   2.76,   0.27,  -2.09,   0.39
200504,  -1.37,  -0.98,  -3.32,  -6.44,  -1.07, -10.90,  -5.56,  -3.45,  -8.15,  -8.13,  -4.61, -11.00,  -6.67,  -9.95, -12.05,  -6.27, -10.36, -10.05,  -7.57,  -0.04,  -7.52,  -7.17,  -8.25,  -8.86,  -9.33,  -6.36,  -6.03,  -5.27,  -3.10,  -6.24
200505,   3.70,   0.93,   5.94,   3.37,   3.28,   4.28,   6.27,   4.94,   2.44,   5.10,   5.82,   5.71,   5.95,   4.03,   7.32,   1.50,   2.57,  12.66,   4.70,   4.72,   2.37,   5.39,   7.08,   0.43,   8.24,   2.75,   8.69,   6.22,   3.46,   4.76
200506,   1.36,  16.86,  -3.01,   2.05,   1.53,   2.64,   7.16,   3.30,   0.87,   9.31,   5.94,  -2.06,   3.93,   3.97,   6.01,   2.72,   4.10,   4.56,  14.01,   4.39,   3.32,   3.07,   1.67,   0.80,  -0.54,   2.06,   5.28,   2.86,   2.95,   3.83
200507,   4.99,   0.26,   3.01,   3.33,   1.94,   6.62,   4.87,   8.76,   5.37,   5.84,  10.51,  14.16,  11.12,   7.53,   5.88,  14.43,   4.29,  25.16,  10.35,   3.77,   3.06,   6.86,   7.85,   3.91,   7.46,  10.05,   5.69,   3.57,   3.68,   4.67
200508,  -3.18,   3.36,  -2.57,  -4.15,  -1.30,  -0.72,  -2.87,  -0.97,  -3.90,  -2.68,   0.46,  -0.58,   2.46,   0.27,  -2.84,   0.16,   2.36,   4.29,   7.23,   0.28,  -1.56,   0.12,  -1.31,  -3.08,  -5.08,   0.01,  -5.90,  -4.96,  -1.22,  -5.22
200509,  -1.63,  -1.18,  -0.01,  -3.27,  -1.22,  -2.68,  -1.40,   0.33,  -1.74,  -9.03,   3.51,   3.44,   0.86,   1.97,  -3.81,  -1.26,  11.60,   6.36,  12.06,   2.94,  -0.99,   1.98,   0.84,  -3.93,  -0.19,  -0.42,  -3.51,  -2.69,   0.17,   3.25
200510,  -2.87,   0.83,  -3.48,  -3.67,  -6.63,  -6.01,  -4.60,  -4.61,  -3.40,  -4.22,  -6.29,  -4.06,  -4.36,  -5.63,  -5.82,  -4.58,  -6.01,  -8.56, -10.22,  -6.32,  -5.76,  -1.95,  -3.94,  -2.18,  -0.24,  -5.33,  -1.16,   0.76,  -0.22,  -4.36
200511,  -1.10,   3.77,  -2.73,   4.15,   2.22,   3.05,   8.12,   2.27,   1.94,   5.02,   3.23,   7.29,   3.67,   3.61,   2.39,   8.32,   7.78,  -2.52,   1.62,   0.59,   2.03,   2.78,   6.61,   3.47,   7.05,   6.38,   5.46,   3.07,   3.25,   2.53
200512,  -1.07,  -1.23,   1.69,  -1.78,  -0.33,   5.21,   0.75,   0.08,   2.47,  -4.02,   0.21,   1.61,   2.75,  -0.46,  -1.08,   4.45,   6.12,  -1.04,   4.03,  -0.04,  -0.23,   1.89,   1.18,   2.06,   2.12,   0.41,   0.53,   1.07,   0.12,   0.28
200601,   2.92,   3.11,   6.46,   5.60,   2.59,   4.75,   8.98,  11.38,  11.60,   3.21,  10.59,  18.87,  14.01,  11.69,   5.80,  10.91,  24.21,  12.51,  18.18,   3.99,   3.82,   7.16,  10.64,   4.25,   5.20,  12.92,   4.75,   4.60,   3.57,   6.84
200602,   1.54,   1.46,  -1.72,  -0.43,   0.84,   0.75,   1.62,   2.19,  -0.07,   6.54,  -0.66,  -0.72,  -0.12,   0.83,  -1.57,   3.14,  -2.89,  -9.40, -11.85,   0.88,   0.78,   0.66,   0.84,  -0.60,   0.87,  -0.31,   1.76,   2.84,   0.75,   4.60
200603,   4.51,  -1.21,   6.10,   7.73,   1.05,   7.87,   5.68,   2.70,   7.02,  -5.35,   5.62,  12.56,   4.99,   4.27,   0.62,   4.03,  10.84,   4.31,   6.38,  -1.54,   5.90,   5.07,   5.61,   2.86,   2.01,   5.14,   4.79,   3.92,   2.59,   5.14
200604,   2.91,   1.84,  -1.75,   0.03,  -1.03,   3.63,   1.70,  -3.80,   6.04,   3.94,  -0.48,   4.64,   5.23,   1.26,   0.60,   4.01,   8.95,  18.39,   4.98,   1.20,   0.12,   0.93,   0.04,   1.84,   0.44,   1.97,   1.03,  -1.76,   0.43,   4.26
200605,  -0.60,   3.11,  -0.79,  -2.94,  -3.16,  -4.53,  -6.97,  -7.49,  -5.38,  -2.38,  -6.85,  -5.75,  -6.79,  -7.42,  -2.07,  -4.14,  -8.04,  -5.80,  -6.07,  -0.45,  -3.73,  -6.10,  -8.37,  -3.25,  -2.85,  -5.67,  -4.68,  -3.28,  -1.34,  -1.93
200606,   0.50,   3.14,   1.32,   0.37,  -1.79,  -6.65,   0.28,  -2.07,  -4.25,  -3.38,  -2.79,   4.25,  -0.53,  -0.43,   0.40,  -3.21,  -3.10,  -7.49,   3.79,   2.02,  -2.33,  -2.00,  -3.56,  -0.78,   5.67,  -0.03,  -0.94,  -1.69,   0.83,   0.52
200607,  -1.07,  -0.26,  -0.21,  -8.30,  -4.68,  -3.31,  -3.66,  -4.74,  -4.08,  -0.60,  -7.41,  -3.18,  -5.77,  -3.83,  -7.39,  -5.44,  -5.35, -12.96,   0.45,   5.57,  -3.14,  -4.88,  -5.58,  -2.40,  -7.80,  -1.70,  -4.26,  -6.48,  -0.61,  -1.49
200608,   2.71,   0.14,   8.98,   0.35,   2.91,   0.91,   2.07,   3.69,   1.41,   0.06,   0.45,   1.31,   1.13,   1.68,  -1.45,  -2.48,   2.33,  -8.64,  -3.51,   2.07,   3.16,   2.85,   4.87,   3.31,   0.14,  -0.27,   0.62,   5.43,   1.56,   1.00
200609,  -0.47,   0.69,   6.55,   1.76,  -1.37,   3.82,   5.63,  -0.49,  -0.85,  -5.01,  -0.66,  -1.47,  -1.42,   1.73,   1.08,   1.00,  -5.72, -16.61,  -8.36,  -2.11,   2.96,   2.38,   0.23,   2.36,   3.40,   0.70,   7.22,   5.26,   1.80,   1.61
200610,   1.14,   3.03,   5.15,   8.60,   5.07,   3.73,   9.29,   6.52,  11.14,   4.44,   5.08,   6.81,   5.33,   3.98,   4.96,   7.18,   7.86,  11.81,   5.32,   5.29,   6.39,   5.54,   3.68,   7.17,   5.61,   5.44,   5.24,   6.44,   2.56,   6.41
200611,   4.09,   3.03,   3.58,   2.71,   2.35,   8.09,   0.40,   2.67,   5.23,  -3.05,   3.80,   3.29,   2.88,   0.75,   4.71,   5.19,  10.49,   2.88,   7.66,   3.03,   1.19,   2.79,   2.72,   3.08,   2.71,   1.63,  -0.19,  -0.19,   1.94,   3.65
200612,   3.34,   5.51,   0.25,   5.47,   4.39,   1.15,   0.90,   1.44,   0.20,   2.01,   1.74,  -0.39,   0.79,   0.78,   5.29,  -0.51,  -4.84,  -9.46,  -4.90,   0.69,   3.57,   2.55,   0.89,   3.52,  -0.74,   0.81,   0.83,   2.19,   1.42,   1.57
200701,   3.93,   6.86, -14.22,   3.24,   0.52,   3.43,   6.74,   4.58,   2.83,   7.04,   1.68,   8.47,   0.60,   4.08,   3.81,   3.89,   2.93,  -4.06,  -1.29,   0.27,   5.42,   4.13,   1.32,   4.39,   4.49,   3.10,   1.85,   5.23,  -0.09,   2.92
200702,  -0.38,   1.00,  -0.66,   0.90,   0.21,   4.01,   0.84,   0.12,   0.93,   4.35,  -0.86,   4.89,   2.53,  -0.25,   0.66,   3.18,   3.35,   3.31,  -1.37,   2.67,  -0.91,   0.25,   1.17,   2.12,  -0.38,   0.77,   0.23,   0.33,  -1.29,  -1.87
200703,   4.09,   3.75,   6.87,   0.26,  -0.88,  -0.69,  -1.15,   0.08,   1.87,  -0.21,  -3.75,   4.16,   0.41,  -1.16,   2.00,   2.25,   4.18,   2.02,   4.20,   4.32,  -0.73,   0.66,   0.38,  -1.10,  -0.45,   1.83,   1.26,   1.44,  -0.91,  -1.05
200704,   1.81,   1.97,   0.26,   1.58,   1.71,   2.80,  -0.84,   5.06,   2.58,   7.08,   4.24,   4.76,   6.25,   2.46,   3.63,   4.71,   2.98,  12.21,   6.02,   2.37,   2.66,   3.19,   1.54,   4.10,   2.39,   4.49,   1.46,   0.33,  -0.53,   1.95
200705,   1.63,   4.69,  -1.23,   0.88,   5.41,   0.57,   2.69,  -0.28,   4.07,   2.74,   4.40,   7.19,   5.67,   5.44,   3.83,   7.57,  -2.09,  17.30,   4.42,   0.70,   5.01,   5.15,   1.12,   0.14,   4.69,   2.37,   1.25,   1.70,   1.32,   4.25
200706,   0.57,  -0.08,   1.41,  -1.60,  -0.06,  -1.77,   2.05,  -3.74,   2.91,   0.56,  -2.13,  -1.64,   3.73,   2.34,   0.18,   0.12,  -0.29,  -5.98,   0.51,  -3.56,  -0.40,  -0.17,   2.40,  -0.22,  -1.78,   0.52,  -2.10,  -2.16,  -1.64,  -1.45
200707,  -3.29,  -5.64,  -2.21,  -8.00,  -8.51,  -7.25,  -5.89,  -5.03,  -4.01, -10.52,  -7.05,  -3.03,  -0.84,  -2.31,  -7.52,   3.22,  -0.94, -17.36,  -6.19,  -3.98,  -4.24,  -4.49,  -2.15,  -6.74,  -6.16,  -3.47,  -7.58,  -4.18,  -7.31,  -3.89
200708,   1.81,   2.96,   3.89,  -4.52,  -4.13,  -4.23,  -6.56,   0.06,   0.06,  -3.80,  -3.57,  -4.42,  -1.49,  -2.17,  -2.43,  -3.09,  -8.31,  -7.26,  -3.30,   2.29,  -2.34,  -1.47,  -1.98,  -1.66,  -2.90,  -2.49,  -2.55,  -0.54,   1.29,  -0.93
200709,   1.52,   1.40,   1.14,   1.79,  -3.23,   1.12,  -1.70,   3.06,   1.98,  -0.21,  -3.29,   4.51,   3.08,   5.98,   0.13,   1.04,  13.44,   8.63,   5.18,   2.27,  -0.82,   2.08,   3.15,   0.69,  -2.35,   1.00,  -1.71,  -2.67,   0.85,   1.35
200710,  -0.63,   0.67,   5.64,  -1.49,   2.98,   1.33,  -5.51,   2.59,   1.28,   0.73,  -1.06,  -0.55,   1.77,   0.63,  -0.47,   5.84,  14.05,  19.33,   4.48,   5.23,  -0.12,   4.78,   1.92,   4.91,  -1.08,   2.22,  -1.93,   1.25,  -2.74,  -0.40
200711,  -5.65, -10.68,   0.95, -10.88, -11.42,  -9.36, -11.51,  -8.24,  -8.73,  -3.66, -14.67,  -7.77,  -6.46,  -1.14, -15.24, -10.10,  -5.67,   1.20,  -9.98,  -1.41, -11.14,  -9.57, -10.68,  -8.40,  -7.28, -10.10,  -7.71, -11.43,  -6.04,  -5.67
200712,   0.72,   9.85,  -6.76,  -4.36,   1.93,  -1.30,  -4.08,  -2.68,   5.54,  -8.98,  -2.17,   0.05,   1.63,   2.43,  -2.39,   0.31,  -0.53,  18.83,   4.94,   0.53,  -2.82,   0.43,  -1.34,  -0.75,  -3.01,  -0.51,  -5.88,  -7.29,  -3.29,  -1.68
200801,  -7.80, -10.48,  14.35,  -9.87, -10.54,  -5.15,  -1.34,  -5.24,  -6.61,  -1.26,   1.57,  -8.67, -10.26,  -8.79,  -4.59,  -6.54,  -2.37,   0.92,  -5.89,  -6.03,  -9.25,  -8.84, -10.21,  -4.97,   2.21,  -4.94,  -2.81,  -4.21,   0.46,  -6.59
200802,   2.24,   0.94,   5.00,  -4.98,  -6.79,  -2.84,  -2.82,  -1.68,  -2.14,   5.40,  -5.10,   4.64,   4.88,  -0.17,  -4.20,  -0.01,  11.28,  15.41,   6.98,  -3.56,  -6.86,  -3.46,  -2.68,  -7.19,  -5.14,  -2.45,  -6.75,  -4.95,  -5.14,  -3.27
200803,   1.15,  -1.64,  -4.86,  -2.54,  -2.38,  -4.37,  -3.07,  -5.62,  -4.30,  -1.89,  -2.82,  -1.61,  -0.13,  -3.61,  -1.83,  -1.99, -10.05,  -3.49,  -1.91,   0.23,  -1.27,  -3.07,  -3.13,  -1.88,  -1.42,  -1.81,  -1.87,   2.13,  -1.65,  -4.10
200804,   3.34,   2.13,  -3.99,  -0.32,  -7.20,  -1.50,   3.23,   2.20,   4.88,   0.92,   3.47,  10.03,   7.77,   0.60,   5.65,   6.14,   1.08,  19.84,   9.98,   5.81,  -0.13,   2.98,   3.55,  -2.09,  -0.45,   1.89,   3.36,   3.29,  -0.76,   1.45
200805,   1.51,  -2.03,   8.40,   1.79,   2.90,   0.16,   3.83,   3.50,   5.36,   0.36,   1.74,  10.49,   6.36,   9.05,   4.38,   3.01,   4.40,  32.15,  17.69,   4.22,   3.77,   2.82,   6.51,   9.96,   0.66,   3.89,   2.39,  -3.09,  -1.25,   3.81
200806, -10.06,  -7.82, -12.66, -13.86, -15.94,  -6.31, -11.00,  -6.97, -12.00, -11.51, -11.01,  -5.56,  -6.87,  -7.89, -18.78, -18.85,  -5.24,  26.41,  11.25,  -2.96, -11.31,  -7.78,  -9.00, -15.06, -12.86, -10.08, -11.68, -14.41, -14.38,  -7.47
200807,   4.23,   3.62,   9.42,   1.39, -10.82,   3.51,  -2.07,   6.52,   2.22,  -4.81,   1.37,  -5.36,  -1.13,  -1.07,  -0.32,   6.87, -11.42, -18.24, -18.20,  -2.20,  -3.76,  -0.43,  -1.21,   4.95,  10.11,   0.37,   2.54,  -0.51,   3.57,   0.11
200808,  -0.30,  -2.13,  15.73,   0.62,   3.98,   6.16,   7.28,  -0.05,   0.43,  16.77,   4.98,  -0.02,   1.37,  -2.23,  -0.65,   4.12,  -9.62,  -3.78,  -1.42,   1.72,   2.78,   3.42,   2.13,   1.25,   2.39,   4.33,   5.77,   6.24,   3.37,   2.37
200809,  -7.80,  -1.92,   2.40, -12.18,  -8.83,  -8.04,  -6.25, -13.06, -20.84,  -6.50, -10.00, -27.41, -15.72, -15.81, -13.31, -13.76, -23.50, -40.04, -21.70,  -8.44, -15.83, -12.03, -15.47, -13.60,  -9.83, -10.20,  -8.56, -11.54,  -2.61, -10.33
200810, -14.32, -12.45,  -4.60, -26.21, -32.69, -23.87, -26.49, -18.84, -21.78, -30.71, -25.97, -29.25, -30.00, -24.14, -35.09, -17.49, -37.01, -29.52, -32.88, -10.18, -26.76, -23.45, -21.89, -27.44, -13.26, -21.71, -24.86, -28.60, -14.98, -16.24
200811, -13.54,  -7.45,  -8.57, -16.24, -20.20, -15.36, -21.04, -13.84, -19.95, -17.63, -12.63, -15.40, -15.85, -15.27, -16.28, -14.33,  -9.31, -34.00, -18.49,  -1.08, -12.65, -11.28, -15.80, -16.20, -15.02, -15.80, -20.67, -18.43, -12.04, -10.49
200812,   7.44,  -1.95,   2.63,   2.41,  13.09,  -3.62,  -0.45,   7.00,  -1.42, -12.98,   3.65,  11.94,   1.23,   4.69,  -6.23,   6.21,  19.86,  -5.65,  -8.39,  -0.21,   3.95,   3.31,   3.65,  -1.06,   3.27,   4.90,   8.46,  11.36,   0.50,   3.48
200901,  -3.28,  -6.89,  -1.92,  -3.02, -15.90, -11.61,  -8.70,   6.19,  -1.89, -15.99,  -7.87, -12.28,  -9.10,  -4.61,  -7.41,  -6.48,  -2.10,  -1.02,  -1.72,  -1.18,  -4.23,  -0.85,   1.91, -11.17,  -8.05,  -1.78,  -8.16,  -2.18, -12.13,  -4.56
200902,  -8.16,  -7.04,  -9.33, -12.03, -11.19, -18.10,  -9.41, -11.70, -17.90, -23.72, -14.90, -19.40, -15.85, -12.04, -20.95, -17.83,  -9.55, -13.27, -20.05, -13.07,  -9.75,  -6.58,  -9.14, -19.06, -18.37, -10.95,  -4.83,  -5.98, -14.08,   2.77
200903,   7.95,  -2.57,  14.11,   7.46,   6.94,  20.32,  13.56,  13.20,  11.77,  19.09,  13.96,  11.48,  10.32,  11.24,  20.48,   3.71,  18.21,   4.99,   8.21,   3.32,  13.46,  10.44,  13.38,  18.61,  10.66,  11.21,  23.38,  18.53,  13.50,   1.93
200904,  16.99,  19.45,   4.87,  36.84,  39.59,  39.68,  40.04,  13.94,  23.74,  50.95,  28.78,  34.00,  24.11,  22.74,  39.39,  24.58,  28.65,  21.39,  25.28,   4.13,  24.64,  18.61,  22.14,  32.00,  22.50,  32.39,  36.41,  35.91,  14.60,  18.17
200905,  16.20,   5.17,   8.16,   9.74,  15.27,   2.05,   2.87,  18.45,  11.57,  17.33,   2.25,  10.93,   4.80,   3.67,   7.08,   6.24,  22.98,  42.59,  27.28,   3.31,  11.68,   7.33,   7.99,  16.25,   7.10,  13.67,   2.37,   9.00,   6.25,   7.84
200906,   0.51,   0.70, -13.78,  -0.50,  -4.24,   7.58,   1.13,  10.77,  -1.42,   3.44,   1.71,   4.82,   1.24,   6.02,   6.21,  -0.29,  -0.56, -14.46,  -7.64,   6.06,   2.42,   8.06,   7.26,   3.56,   0.31,   6.80,   5.02,  -3.53,  -1.37,   4.02
200907,   5.23,   2.86,   9.16,  11.84,  44.31,  14.56,  10.39,   9.11,  16.30,  25.39,  15.70,   5.37,  12.85,   5.65,  25.56,   8.37,   5.42,  16.40,   6.16,   4.93,   6.98,   7.30,   9.69,  15.39,   9.35,   7.57,  12.36,   5.67,   4.46,   9.23
200908,   0.98,  15.75,   1.63,   4.42,  17.04,   8.80,  14.16,   5.82,  10.39,   1.50,   9.93,   3.61,   5.74,   2.99,  14.93,  10.27,   4.09,  -0.73,   3.97,   0.92,  20.24,   5.65,   6.78,  19.73,  12.21,   4.93,   9.17,   1.77,   4.78,   4.79
200909,   5.27,  11.96,   1.45,   7.38,  10.47,  10.02,   7.49,   8.44,   7.26,   8.39,   2.89,   5.53,  13.04,  11.61,   9.16,   7.55,  17.49,  20.30,  17.55,   3.00,  11.57,   8.74,  10.64,   6.35,   8.57,   5.45,   6.27,   5.54,   0.06,   6.33
