IL,Fayette,17051,21802,2.6E-05
IL,Ford,17053,14241,2.6E-05
IL,Greene,17061,14761,2.6E-05
IL,Hancock,17067,20121,2.6E-05
IL,Henderson,17071,8213,2.6E-05
IL,Livingston,17105,39678,2.6E-05
IL,Marshall,17123,13180,2.6E-05
IL,Mason,17125,16038,2.6E-05
IL,Menard,17129,12486,2.6E-05
IL,Mercer,17131,16957,2.6E-05
IL,Scott,17171,5537,2.6E-05
IN,Franklin,18047,22151,2.6E-05
IN,Fulton,18049,20511,2.6E-05
IN,Jasper,18073,30043,2.6E-05
IN,Owen,18119,21786,2.6E-05
IN,Randolph,18135,27401,2.6E-05
IN,Rush,18139,18261,2.6E-05
IN,Starke,18149,23556,2.6E-05
IN,Sullivan,18153,21751,2.6E-05
IN,Tipton,18159,16577,2.6E-05
IA,Louisa,19115,12183,2.6E-05
IA,Mahaska,19123,22335,2.6E-05
IA,Marion,19125,32052,2.6E-05
IA,Union,19175,12309,2.6E-05
KS,Coffey,20031,8865,2.6E-05
KS,Jefferson,20087,18426,2.6E-05
KS,McPherson,20113,29554,2.6E-05
KS,Osage,20139,16712,2.6E-05
KS,Pottawatomie,20149,18209,2.6E-05
KY,Butler,21031,13010,2.6E-05
KY,Fleming,21069,13792,2.6E-05
KY,Harrison,21097,17983,2.6E-05
KY,Hart,21099,17445,2.6E-05
KY,Knott,21119,17649,2.6E-05
KY,Leslie,21131,12401,2.6E-05
KY,Letcher,21133,25277,2.6E-05
KY,Owen,21187,10547,2.6E-05
MI,Barry,26015,56755,2.6E-05
MI,Charlevoix,26029,26090,2.6E-05
MI,Gratiot,26057,42285,2.6E-05
MI,Hillsdale,26059,46527,2.6E-05
MI,Mecosta,26107,40553,2.6E-05
MN,Chisago,27025,41101,2.6E-05
MN,Rice,27131,56665,2.6E-05
MO,Andrew,29003,16492,2.6E-05
MO,Bates,29013,16653,2.6E-05
MO,Clark,29045,7416,2.6E-05
MO,Monroe,29137,9311,2.6E-05
NE,Hall,31079,53534,2.6E-05
NM,Santa Fe,35049,129292,2.6E-05
NY,Clinton,36019,79894,2.6E-05
NY,Greene,36039,48195,2.6E-05
NY,Orleans,36073,44171,2.6E-05
NC,Bertie,37015,19773,2.6E-05
NC,Brunswick,37019,73143,2.6E-05
NC,Clay,37043,8775,2.6E-05
NC,Craven,37049,91436,2.6E-05
NC,Macon,37113,29811,2.6E-05
NC,Onslow,37133,150355,2.6E-05
OH,Auglaize,39011,46611,2.6E-05
OH,Carroll,39019,28836,2.6E-05
OH,Henry,39069,29210,2.6E-05
OH,Huron,39077,59487,2.6E-05
OH,Logan,39091,46005,2.6E-05
OH,Morrow,39117,31628,2.6E-05
OH,Vinton,39163,12806,2.6E-05
OK,Jefferson,40067,6818,2.6E-05
OR,Columbia,41009,43560,2.6E-05
PA,Bedford,42009,49984,2.6E-05
PA,Bradford,42015,62761,2.6E-05
PA,Clearfield,42033,83382,2.6E-05
PA,Huntingdon,42061,45586,2.6E-05
PA,Jefferson,42065,45932,2.6E-05
PA,Somerset,42111,80023,2.6E-05
TX,Brown,48049,37674,2.6E-05
TX,Colorado,48089,20390,2.6E-05
TX,Gonzales,48177,18628,2.6E-05
TX,Hidalgo,48215,569463,2.6E-05
TX,Lampasas,48281,17762,2.6E-05
TX,Lavaca,48285,19210,2.6E-05
TX,Nolan,48353,15802,2.6E-05
TX,Stephens,48429,9674,2.6E-05
TX,Val Verde,48465,44856,2.6E-05
TX,Ward,48475,10909,2.6E-05
TX,Wilbarger,48487,14676,2.6E-05
VT,Chittenden,50007,146571,2.6E-05
VT,Windham,50025,44216,2.6E-05
VA,Carroll,51035,29245,2.6E-05
VA,Dickenson,51051,16395,2.6E-05
VA,Essex,51057,9989,2.6E-05
VA,Giles,51071,16657,2.6E-05
VA,Mathews,51115,9207,2.6E-05
VA,Patrick,51141,19407,2.6E-05
VA,Rockbridge,51163,20808,2.6E-05
VA,Tazewell,51185,44598,2.6E-05
VA,Wythe,51197,27599,2.6E-05
WA,Asotin,53003,20551,2.6E-05
WA,Mason,53045,49405,2.6E-05
WA,Walla Walla,53071,55180,2.6E-05
WV,Doddridge,54017,7403,2.6E-05
WV,Ritchie,54085,10343,2.6E-05
WV,Tyler,54095,9592,2.6E-05
WI,St. Croix,55109,63155,2.6E-05
PR,Naranjito,72105,29709,2.6E-05
PR,Vega Alta,72143,37910,2.6E-05
AK,Fairbanks North Star,02090,82840,2.5E-05
CA,Modoc,06049,9449,2.5E-05
CO,Moffat,08081,13184,2.5E-05
GA,McIntosh,13191,10847,2.5E-05
ID,Gem,16045,15181,2.5E-05
IL,Cumberland,17035,11253,2.5E-05
IL,Douglas,17041,19922,2.5E-05
IL,Iroquois,17075,31334,2.5E-05
IL,Jo Daviess,17085,22289,2.5E-05
IL,Moultrie,17139,14287,2.5E-05
IL,Piatt,17147,16365,2.5E-05
IL,Shelby,17173,22893,2.5E-05
IL,Stark,17175,6332,2.5E-05
IL,Washington,17189,15148,2.5E-05
IN,Carroll,18015,20165,2.5E-05
IN,Fountain,18045,17954,2.5E-05
IN,Jay,18075,21806,2.5E-05
IN,Newton,18111,14566,2.5E-05
IN,Parke,18121,17241,2.5E-05
IN,Union,18161,7349,2.5E-05
IN,Warren,18171,8419,2.5E-05
IA,Appanoose,19007,13721,2.5E-05
IA,Benton,19011,25308,2.5E-05
IA,Buena Vista,19021,20411,2.5E-05
IA,Cedar,19031,18187,2.5E-05
IA,Mills,19129,14547,2.5E-05
IA,Page,19145,16976,2.5E-05
IA,Washington,19183,20670,2.5E-05
KS,Anderson,20003,8110,2.5E-05
KS,Doniphan,20043,8249,2.5E-05
KS,Linn,20107,9570,2.5E-05
KS,Morris,20127,6104,2.5E-05
KY,Allen,21003,17800,2.5E-05
KY,Nicholas,21181,6813,2.5E-05
LA,Cameron,22023,9991,2.5E-05
LA,Plaquemines,22075,26757,2.5E-05
ME,Knox,23013,39618,2.5E-05
ME,Lincoln,23015,33616,2.5E-05
MI,Ionia,26067,61518,2.5E-05
MI,Montcalm,26117,61266,2.5E-05
MI,Newaygo,26123,47874,2.5E-05
MN,Blue Earth,27013,55941,2.5E-05
MN,Clay,27027,51229,2.5E-05
MN,Freeborn,27047,32584,2.5E-05
MN,Isanti,27059,31287,2.5E-05
MO,Carroll,29033,10285,2.5E-05
MO,Chariton,29041,8438,2.5E-05
MO,Knox,29103,4361,2.5E-05
MO,Nodaway,29147,21912,2.5E-05
MO,Scotland,29199,4983,2.5E-05
MO,Shelby,29205,6799,2.5E-05
NE,Adams,31001,31151,2.5E-05
NM,Eddy,35015,51658,2.5E-05
NM,Sandoval,35043,89908,2.5E-05
NY,Livingston,36051,64328,2.5E-05
NY,Sullivan,36105,73966,2.5E-05
NC,Gates,37073,10516,2.5E-05
NC,Haywood,37087,54033,2.5E-05
NC,Jackson,37099,33121,2.5E-05
NC,Jones,37103,10381,2.5E-05
NC,Madison,37115,19635,2.5E-05
NC,Pasquotank,37139,34897,2.5E-05
OH,Hardin,39065,31945,2.5E-05
OH,Holmes,39075,38943,2.5E-05
OH,Mercer,39107,40924,2.5E-05
OH,Monroe,39111,15180,2.5E-05
OH,Morgan,39115,14897,2.5E-05
OH,Noble,39121,14058,2.5E-05
OK,Caddo,40015,30150,2.5E-05
OK,Jackson,40065,28439,2.5E-05
OR,Coos,41011,62779,2.5E-05
PA,Cambria,42021,152598,2.5E-05
PA,Fulton,42057,14261,2.5E-05
TX,Archer,48009,8854,2.5E-05
TX,Atascosa,48013,38628,2.5E-05
TX,Bee,48025,32359,2.5E-05
TX,Calhoun,48057,20647,2.5E-05
TX,Cameron,48061,335227,2.5E-05
TX,Clay,48077,11006,2.5E-05
TX,Eastland,48133,18297,2.5E-05
TX,Garza,48169,4872,2.5E-05
TX,Hamilton,48193,8229,2.5E-05
TX,Jack,48237,8763,2.5E-05
TX,Jim Wells,48249,39326,2.5E-05
TX,Kerr,48265,43653,2.5E-05
TX,Llano,48299,17044,2.5E-05
TX,McCulloch,48307,8205,2.5E-05
TX,Matagorda,48321,37957,2.5E-05
TX,Reeves,48389,13137,2.5E-05
TX,Uvalde,48463,25926,2.5E-05
TX,Wilson,48493,32408,2.5E-05
VA,Alleghany,51005,12926,2.5E-05
VA,Madison,51113,12520,2.5E-05
VA,Middlesex,51119,9932,2.5E-05
VA,Rappahannock,51157,6983,2.5E-05
WV,Calhoun,54013,7582,2.5E-05
WV,Hampshire,54027,20203,2.5E-05
WV,McDowell,54047,27329,2.5E-05
WV,Randolph,54083,28262,2.5E-05
WV,Summers,54089,12999,2.5E-05
WV,Taylor,54091,16089,2.5E-05
WV,Wyoming,54109,25708,2.5E-05
WI,Crawford,55023,17243,2.5E-05
WI,Green Lake,55047,19105,2.5E-05
WI,Marquette,55077,15832,2.5E-05
WI,Richland,55103,17924,2.5E-05
WI,Rusk,55107,15347,2.5E-05
PR,Aguadilla,72005,64685,2.5E-05
PR,Arecibo,72013,100131,2.5E-05
PR,Corozal,72047,36867,2.5E-05
PR,Mayaguez,72097,98434,2.5E-05
PR,Vega Baja,72145,61929,2.5E-05
AZ,Coconino,04005,116320,2.4E-05
AZ,Gila,04007,51335,2.4E-05
AZ,Graham,04009,33489,2.4E-05
CA,Lassen,06035,33828,2.4E-05
CA,Plumas,06063,20824,2.4E-05
CO,Morgan,08087,27171,2.4E-05
ID,Bonner,16017,36835,2.4E-05
ID,Latah,16057,34935,2.4E-05
IN,Pulaski,18131,13755,2.4E-05
IA,Davis,19051,8541,2.4E-05
IA,Floyd,19067,16900,2.4E-05
IA,Jackson,19097,20296,2.4E-05
IA,Jones,19105,20221,2.4E-05
IA,Lucas,19117,9422,2.4E-05
IA,Madison,19121,14019,2.4E-05
IA,Montgomery,19137,11771,2.4E-05
IA,Poweshiek,19157,18815,2.4E-05
IA,Webster,19187,40235,2.4E-05
KS,Clay,20027,8822,2.4E-05
KS,Dickinson,20041,19344,2.4E-05
KS,Jackson,20085,12657,2.4E-05
KS,Marion,20115,13361,2.4E-05
KY,Bracken,21023,8279,2.4E-05
KY,Robertson,21201,2266,2.4E-05
ME,Franklin,23007,29467,2.4E-05
ME,Oxford,23017,54755,2.4E-05
MD,Somerset,24039,24747,2.4E-05
MI,Antrim,26009,23110,2.4E-05
MI,Chippewa,26033,38543,2.4E-05
MI,Clare,26035,31252,2.4E-05
MI,Emmet,26047,31437,2.4E-05
MI,Kalkaska,26079,16571,2.4E-05
MI,Oceana,26127,26873,2.4E-05
MN,Crow Wing,27035,55099,2.4E-05
MN,Houston,27055,19718,2.4E-05
MN,Nicollet,27103,29771,2.4E-05
MO,Harrison,29081,8850,2.4E-05
MO,Schuyler,29197,4170,2.4E-05
NE,Madison,31119,35226,2.4E-05
NE,Otoe,31131,15396,2.4E-05
NE,Platte,31141,31662,2.4E-05
NE,Seward,31159,16496,2.4E-05
NM,Chaves,35005,61382,2.4E-05
NM,Luna,35029,25016,2.4E-05
NM,San Juan,35045,113801,2.4E-05
NY,Jefferson,36045,111738,2.4E-05
NY,St. Lawrence,36089,111931,2.4E-05
NY,Yates,36123,24621,2.4E-05
NC,Graham,37075,7993,2.4E-05
NC,Mitchell,37121,15687,2.4E-05
NC,Washington,37187,13723,2.4E-05
OH,Harrison,39067,15856,2.4E-05
OH,Putnam,39137,34726,2.4E-05
OK,Cotton,40033,6614,2.4E-05
OK,Kingfisher,40073,13926,2.4E-05
OK,Tillman,40141,9287,2.4E-05
PA,Clarion,42031,41765,2.4E-05
PA,Elk,42047,35112,2.4E-05
PA,Juniata,42067,22821,2.4E-05
PA,Pike,42103,46302,2.4E-05
PA,Wayne,42127,47722,2.4E-05
PA,Wyoming,42131,28080,2.4E-05
SD,Codington,46029,25897,2.4E-05
SD,Pennington,46103,88565,2.4E-05
TX,Baylor,48023,4093,2.4E-05
TX,Callahan,48059,12905,2.4E-05
TX,Coleman,48083,9235,2.4E-05
TX,Comanche,48093,14026,2.4E-05
TX,Gray,48179,22744,2.4E-05
TX,Hardeman,48197,4724,2.4E-05
TX,Jackson,48239,14391,2.4E-05
TX,Medina,48325,39304,2.4E-05
TX,Scurry,48415,16361,2.4E-05
VT,Bennington,50003,36994,2.4E-05
VA,Floyd,51063,13874,2.4E-05
VA,Lancaster,51103,11567,2.4E-05
VA,Northumberland,51133,12259,2.4E-05
VA,Richmond,51159,8809,2.4E-05
WA,Island,53029,71558,2.4E-05
WA,Jefferson,53031,25953,2.4E-05
WA,Lewis,53041,68600,2.4E-05
WV,Clay,54015,10330,2.4E-05
WI,Adams,55001,18643,2.4E-05
WI,Iowa,55049,22780,2.4E-05
WI,Marinette,55075,43384,2.4E-05
WI,Oneida,55085,36776,2.4E-05
WI,Taylor,55119,19680,2.4E-05
WI,Vernon,55123,28056,2.4E-05
PR,Aguas Buenas,72007,29032,2.4E-05
PR,Cidra,72041,42753,2.4E-05
PR,Comerio,72045,20002,2.4E-05
PR,Gurabo,72063,36743,2.4E-05
PR,Loiza,72087,32537,2.4E-05
PR,Manati,72091,45409,2.4E-05
PR,Morovis,72101,29965,2.4E-05
IN,Benton,18007,9421,2.3E-05
IA,Bremer,19017,23325,2.3E-05
IA,Buchanan,19019,21093,2.3E-05
IA,Carroll,19027,21421,2.3E-05
IA,Iowa,19095,15671,2.3E-05
IA,Keokuk,19107,11400,2.3E-05
IA,Monroe,19135,8016,2.3E-05
KS,Grant,20067,7909,2.3E-05
KS,Seward,20175,22510,2.3E-05
ME,Somerset,23025,50888,2.3E-05
ME,Waldo,23027,36280,2.3E-05
MA,Dukes,25007,14987,2.3E-05
MA,Nantucket,25019,9520,2.3E-05
MI,Delta,26041,38520,2.3E-05
MI,Dickinson,26043,27472,2.3E-05
MI,Roscommon,26143,25469,2.3E-05
MI,Tuscola,26157,58266,2.3E-05
MN,Beltrami,27007,39650,2.3E-05
MN,Carlton,27017,31671,2.3E-05
MN,Koochiching,27071,14355,2.3E-05
MN,Lyon,27083,25425,2.3E-05
MN,McLeod,27085,34898,2.3E-05
MN,Mower,27099,38603,2.3E-05
MN,Steele,27147,33680,2.3E-05
MO,Daviess,29061,8016,2.3E-05
MO,DeKalb,29063,11597,2.3E-05
MO,Holt,29087,5351,2.3E-05
MO,Mercer,29129,3757,2.3E-05
MO,Putnam,29171,5223,2.3E-05
MO,Sullivan,29211,7219,2.3E-05
NE,Jefferson,31095,8333,2.3E-05
NE,Saunders,31155,19830,2.3E-05
NH,Coos,33007,33111,2.3E-05
NM,Lea,35025,55511,2.3E-05
NM,Sierra,35051,13270,2.3E-05
NM,Valencia,35061,66152,2.3E-05
NY,Delaware,36025,48055,2.3E-05
NY,Schoharie,36095,31582,2.3E-05
NY,Schuyler,36097,19224,2.3E-05
NC,Alleghany,37005,10677,2.3E-05
NC,Ashe,37009,24384,2.3E-05
NC,Avery,37011,17167,2.3E-05
NC,Camden,37029,6885,2.3E-05
NC,Chowan,37041,14526,2.3E-05
NC,Yancey,37199,17774,2.3E-05
ND,Burleigh,38015,69416,2.3E-05
OH,Paulding,39125,20293,2.3E-05
OH,Wyandot,39175,22908,2.3E-05
OK,Beckham,40009,19799,2.3E-05
OK,Custer,40039,26142,2.3E-05
OK,Grant,40053,5144,2.3E-05
OK,Woods,40151,9089,2.3E-05
OR,Umatilla,41059,70548,2.3E-05
PA,Crawford,42039,90366,2.3E-05
PA,Susquehanna,42115,42238,2.3E-05
PA,Warren,42123,43863,2.3E-05
SD,Clay,46027,13537,2.3E-05
TN,Johnson,47091,17499,2.3E-05
TX,Bandera,48019,17645,2.3E-05
TX,Brooks,48047,7976,2.3E-05
TX,Childress,48075,7688,2.3E-05
TX,DeWitt,48123,20013,2.3E-05
TX,Dimmit,48127,10248,2.3E-05
TX,Hutchinson,48233,23857,2.3E-05
TX,Jones,48253,20785,2.3E-05
TX,Karnes,48255,15446,2.3E-05
TX,Mills,48333,5151,2.3E-05
TX,Moore,48341,20121,2.3E-05
TX,Ochiltree,48357,9006,2.3E-05
TX,San Patricio,48409,67138,2.3E-05
TX,San Saba,48411,6186,2.3E-05
TX,Yoakum,48501,7322,2.3E-05
TX,Zavala,48507,11600,2.3E-05
VT,Statewide,50000,608827,2.3E-05
VT,Windsor,50027,57418,2.3E-05
VA,Accomack,51001,38305,2.3E-05
VA,Bland,51021,6871,2.3E-05
VA,Grayson,51077,17917,2.3E-05
WV,Braxton,54007,14702,2.3E-05
WV,Greenbrier,54025,34453,2.3E-05
WV,Hardy,54031,12669,2.3E-05
WV,Monroe,54063,14583,2.3E-05
WV,Nicholas,54067,26562,2.3E-05
WV,Preston,54077,29334,2.3E-05
WI,Clark,55019,33557,2.3E-05
WI,Jackson,55053,19100,2.3E-05
WI,Lafayette,55065,16137,2.3E-05
WI,Pepin,55091,7213,2.3E-05
WI,Polk,55095,41319,2.3E-05
WI,Trempealeau,55121,27010,2.3E-05
WI,Waushara,55137,23154,2.3E-05
WY,Laramie,56021,81607,2.3E-05
WY,Natrona,56025,66533,2.3E-05
PR,Aibonito,72009,26493,2.3E-05
PR,Anasco,72011,28348,2.3E-05
PR,Barranquitas,72019,28909,2.3E-05
PR,Canovanas,72029,43335,2.3E-05
PR,Cayey,72035,47370,2.3E-05
PR,Coamo,72043,37597,2.3E-05
PR,Culebra,72049,1868,2.3E-05
PR,Florida,72054,12367,2.3E-05
PR,Hormigueros,72067,16614,2.3E-05
PR,Juncos,72077,36452,2.3E-05
AK,Ketchikan Gateway,02130,14070,2.2E-05
AK,Kodiak Island,02150,13913,2.2E-05
ID,Bingham,16011,41735,2.2E-05
ID,Jerome,16053,18342,2.2E-05
IA,Cass,19029,14684,2.2E-05
IA,Clay,19041,17372,2.2E-05
IA,Decatur,19053,8689,2.2E-05
IA,Delaware,19055,18404,2.2E-05
IA,Emmet,19063,11027,2.2E-05
IA,Fayette,19065,22008,2.2E-05
IA,Fremont,19071,8010,2.2E-05
IA,Hamilton,19079,16438,2.2E-05
IA,Harrison,19085,15666,2.2E-05
IA,Tama,19171,18103,2.2E-05
IA,Wayne,19185,6730,2.2E-05
KS,Barton,20009,28205,2.2E-05
KS,Brown,20013,10724,2.2E-05
KS,Cloud,20029,10268,2.2E-05
KS,Elk,20049,3261,2.2E-05
KS,Harper,20077,6536,2.2E-05
KS,Kingman,20095,8673,2.2E-05
KS,Nemaha,20131,10717,2.2E-05
KS,Pratt,20151,9647,2.2E-05
KS,Russell,20167,7370,2.2E-05
KS,Stevens,20189,5463,2.2E-05
MI,Cheboygan,26031,26448,2.2E-05
MI,Crawford,26039,14273,2.2E-05
MI,Gladwin,26051,26023,2.2E-05
MI,Iosco,26069,27339,2.2E-05
MI,Marquette,26103,64634,2.2E-05
MI,Missaukee,26113,14478,2.2E-05
MN,Itasca,27061,43992,2.2E-05
MN,Kandiyohi,27067,41203,2.2E-05
MN,Mille Lacs,27095,22330,2.2E-05
MN,Morrison,27097,31712,2.2E-05
MN,Wabasha,27157,21610,2.2E-05
MO,Atchison,29005,6430,2.2E-05
MO,Caldwell,29025,8969,2.2E-05
MO,Gentry,29075,6861,2.2E-05
MO,Worth,29227,2382,2.2E-05
NE,Buffalo,31019,42259,2.2E-05
NE,Nemaha,31127,7576,2.2E-05
NE,Richardson,31147,9531,2.2E-05
NE,Saline,31151,13843,2.2E-05
NE,York,31185,14598,2.2E-05
NV,Douglas,32005,41259,2.2E-05
NV,Storey,32029,3399,2.2E-05
NM,Otero,35035,62298,2.2E-05
NM,Quay,35037,10155,2.2E-05
NY,Allegany,36003,49927,2.2E-05
NY,Franklin,36033,51134,2.2E-05
NY,Wyoming,36121,43424,2.2E-05
NC,Carteret,37031,59383,2.2E-05
NC,Currituck,37053,18190,2.2E-05
NC,Pamlico,37137,12934,2.2E-05
NC,Perquimans,37143,11368,2.2E-05
NC,Swain,37173,12968,2.2E-05
ND,Grand Forks,38035,66109,2.2E-05
OK,Alfalfa,40003,6105,2.2E-05
OK,Blaine,40011,11976,2.2E-05
OK,Harmon,40057,3283,2.2E-05
OK,Major,40093,7545,2.2E-05
OK,Texas,40139,20107,2.2E-05
OK,Woodward,40153,18486,2.2E-05
OR,Hood River,41027,20411,2.2E-05
PA,McKean,42083,45936,2.2E-05
PA,Tioga,42117,41373,2.2E-05
SD,Brookings,46011,28220,2.2E-05
SD,Lincoln,46083,24131,2.2E-05
SD,Yankton,46135,21652,2.2E-05
TX,Blanco,48031,8418,2.2E-05
TX,Deaf Smith,48117,18561,2.2E-05
TX,Frio,48163,16252,2.2E-05
TX,Goliad,48175,6928,2.2E-05
TX,Haskell,48207,6093,2.2E-05
TX,Hemphill,48211,3351,2.2E-05
TX,Kimble,48267,4468,2.2E-05
TX,Knox,48275,4253,2.2E-05
TX,La Salle,48283,5866,2.2E-05
TX,Live Oak,48297,12309,2.2E-05
TX,Mason,48319,3738,2.2E-05
TX,Mitchell,48335,9698,2.2E-05
TX,Pecos,48371,16809,2.2E-05
TX,Refugio,48391,7828,2.2E-05
TX,Runnels,48399,11495,2.2E-05
TX,Starr,48427,53597,2.2E-05
VT,Washington,50023,58039,2.2E-05
VA,Bath,51017,5048,2.2E-05
WA,Chelan,53007,66616,2.2E-05
WA,Clallam,53009,64525,2.2E-05
WA,Douglas,53017,32603,2.2E-05
WV,Barbour,54001,15557,2.2E-05
WV,Grant,54023,11299,2.2E-05
WI,Buffalo,55011,13804,2.2E-05
WI,Kewaunee,55061,20187,2.2E-05
WI,Oconto,55083,35634,2.2E-05
PR,Aguada,72003,42042,2.2E-05
PR,Camuy,72027,35244,2.2E-05
PR,Hatillo,72065,38925,2.2E-05
PR,Humacao,72069,59035,2.2E-05
PR,Isabela,72071,44444,2.2E-05
PR,Las Piedras,72085,34485,2.2E-05
PR,Moca,72099,39697,2.2E-05
PR,Penuelas,72111,26719,2.2E-05
PR,Quebradillas,72115,25450,2.2E-05
PR,Rio Grande,72119,52362,2.2E-05
PR,Salinas,72123,31113,2.2E-05
PR,San Lorenzo,72129,40997,2.2E-05
PR,San Sebastian,72131,44204,2.2E-05
PR,Utuado,72141,35336,2.2E-05
PR,Villalba,72149,27913,2.2E-05
AK,Juneau,02110,30711,2.1E-05
AK,Matanuska-Susitna,02170,59322,2.1E-05
CO,Otero,08089,20311,2.1E-05
ID,Benewah,16009,9171,2.1E-05
ID,Elmore,16039,29130,2.1E-05
ID,Minidoka,16067,20174,2.1E-05
IA,Adams,19003,4482,2.1E-05
IA,Allamakee,19005,14675,2.1E-05
IA,Butler,19023,15305,2.1E-05
IA,Chickasaw,19037,13095,2.1E-05
IA,Clayton,19043,18678,2.1E-05
IA,Grundy,19075,12369,2.1E-05
IA,Hardin,19083,18812,2.1E-05
IA,Plymouth,19149,24849,2.1E-05
IA,Ringgold,19159,5469,2.1E-05
IA,Sioux,19167,31589,2.1E-05
IA,Taylor,19173,6958,2.1E-05
IA,Winneshiek,19191,21310,2.1E-05
IA,Wright,19197,14334,2.1E-05
KS,Barber,20007,5307,2.1E-05
KS,Ellis,20051,27507,2.1E-05
KS,Finney,20055,40523,2.1E-05
KS,Marshall,20117,10965,2.1E-05
KS,Mitchell,20123,6932,2.1E-05
KS,Ottawa,20143,6163,2.1E-05
KS,Washington,20201,6483,2.1E-05
ME,Hancock,23009,51791,2.1E-05
MI,Benzie,26019,15998,2.1E-05
MI,Lake,26085,11333,2.1E-05
MI,Leelanau,26089,21119,2.1E-05
MI,Osceola,26133,23197,2.1E-05
MI,Oscoda,26135,9418,2.1E-05
MI,Sanilac,26151,44547,2.1E-05
MN,Becker,27005,30000,2.1E-05
MN,Brown,27015,26911,2.1E-05
MN,Douglas,27041,32821,2.1E-05
MN,Hubbard,27057,18376,2.1E-05
MN,Kanabec,27065,14996,2.1E-05
MN,Le Sueur,27079,25426,2.1E-05
MN,Pine,27115,26530,2.1E-05
MN,Waseca,27161,19526,2.1E-05
MT,Statewide,30000,902195,2.1E-05
MT,Cascade,30013,80357,2.1E-05
NE,Johnson,31097,4488,2.1E-05
NE,Pawnee,31133,3087,2.1E-05
NM,Curry,35009,45044,2.1E-05
NM,Hidalgo,35023,5932,2.1E-05
OK,Greer,40055,6061,2.1E-05
OK,Kiowa,40075,10227,2.1E-05
OK,Washita,40149,11508,2.1E-05
PA,Cameron,42023,5974,2.1E-05
SD,Statewide,46000,754844,2.1E-05
SD,Davison,46035,18741,2.1E-05
TX,Coke,48081,3864,2.1E-05
TX,Concho,48095,3966,2.1E-05
TX,Fisher,48151,4344,2.1E-05
TX,Gillespie,48171,20814,2.1E-05
TX,Hansford,48195,5369,2.1E-05
TX,Sutton,48435,4077,2.1E-05
TX,Upton,48461,3404,2.1E-05
UT,Box Elder,49003,42745,2.1E-05
UT,Tooele,49045,40735,2.1E-05
VT,Franklin,50011,45417,2.1E-05
VT,Grand Isle,50013,6901,2.1E-05
WA,Whitman,53075,40740,2.1E-05
WI,Door,55029,27961,2.1E-05
PR,Ceiba,72037,18004,2.1E-05
PR,Ciales,72039,19811,2.1E-05
PR,Fajardo,72053,40712,2.1E-05
PR,Guayama,72057,44301,2.1E-05
PR,Guayanilla,72059,23072,2.1E-05
PR,Jayuya,72073,17318,2.1E-05
PR,Juana Diaz,72075,50531,2.1E-05
PR,Lares,72081,34415,2.1E-05
PR,Sabana Grande,72121,25935,2.1E-05
PR,Yabucoa,72151,39246,2.1E-05
PR,Yauco,72153,46384,2.1E-05
AK,Kenai Peninsula,02122,49691,2.0E-05
AK,North Slope,02185,7385,2.0E-05
AK,Sitka,02220,8835,2.0E-05
CA,Trinity,06105,13022,2.0E-05
CO,Garfield,08045,43791,2.0E-05
CO,La Plata,08067,43941,2.0E-05
CO,Prowers,08099,14483,2.0E-05
HI,Hawaii,15001,148677,2.0E-05
HI,Maui,15009,128094,2.0E-05
ID,Cassia,16031,21416,2.0E-05
ID,Clearwater,16035,8930,2.0E-05
ID,Jefferson,16051,19155,2.0E-05
ID,Power,16077,7538,2.0E-05
ID,Shoshone,16079,13771,2.0E-05
IA,Adair,19001,8243,2.0E-05
IA,Audubon,19009,6830,2.0E-05
IA,Crawford,19047,16942,2.0E-05
IA,Franklin,19069,10704,2.0E-05
IA,Greene,19073,10366,2.0E-05
IA,Guthrie,19077,11353,2.0E-05
IA,Humboldt,19091,10381,2.0E-05
IA,Mitchell,19131,10874,2.0E-05
IA,Monona,19133,10020,2.0E-05
IA,Shelby,19165,13173,2.0E-05
IA,Winnebago,19189,11723,2.0E-05
IA,Worth,19195,7909,2.0E-05
KS,Chase,20017,3030,2.0E-05
KS,Ellsworth,20053,6525,2.0E-05
KS,Ford,20057,32458,2.0E-05
KS,Pawnee,20145,7233,2.0E-05
KS,Republic,20157,5835,2.0E-05
KS,Rice,20159,10761,2.0E-05
MI,Arenac,26011,17269,2.0E-05
MI,Gogebic,26053,17370,2.0E-05
MI,Huron,26063,36079,2.0E-05
MI,Ogemaw,26129,21645,2.0E-05
MN,Martin,27091,21802,2.0E-05
MT,Gallatin,30031,67831,2.0E-05
MT,Lewis and Clark,30049,55716,2.0E-05
MT,Silver Bow,30093,34606,2.0E-05
NE,Dawson,31047,24365,2.0E-05
NE,Lincoln,31111,34632,2.0E-05
NE,Wayne,31179,9851,2.0E-05
NV,Lyon,32019,34501,2.0E-05
NV,Nye,32023,32485,2.0E-05
NM,Grant,35017,31002,2.0E-05
NM,McKinley,35031,74798,2.0E-05
NM,Roosevelt,35041,18018,2.0E-05
NM,Socorro,35053,18078,2.0E-05
NY,Lewis,36049,26944,2.0E-05
NC,Tyrrell,37177,4149,2.0E-05
ND,Statewide,38000,642200,2.0E-05
ND,Morton,38059,25303,2.0E-05
ND,Richland,38077,17998,2.0E-05
ND,Stark,38089,22636,2.0E-05
OK,Dewey,40043,4743,2.0E-05
OK,Ellis,40045,4075,2.0E-05
OR,Baker,41001,16741,2.0E-05
